1:1646875:1842500	1:2112500:2342500
2:87989375:88465000	2:88478125:88842500
2:88478125:88842500	2:88847500:89102500
2:88847500:89102500	2:96546875:97847500
2:96546875:97847500	2:99017500:99235000
2:99017500:99235000	2:99240000:99482500
2:99240000:99482500	2:99961250:100128750
2:99961250:100128750	2:100146250:100960625
2:100146250:100960625	2:101203750:101607500
2:101203750:101607500	2:101612500:101852500
2:101612500:101852500	2:101857500:102572500
2:101857500:102572500	2:102590000:103157500
2:102590000:103157500	2:105705000:105942500
2:105705000:105942500	2:105947500:107235000
2:105947500:107235000	2:107240000:108468750
2:107240000:108468750	2:109047500:109322500
2:109047500:109322500	2:109645000:110586250
2:109645000:110586250	2:112350000:112518750
2:112350000:112518750	2:112586250:112802500
2:112586250:112802500	2:113347500:113490000
2:113347500:113490000	2:113495000:113835000
2:113495000:113835000	2:113840000:114230625
2:113840000:114230625	2:114366875:114742500
2:114366875:114742500	2:114820000:115453125
2:114820000:115453125	2:118532500:118770000
2:118532500:118770000	2:118775000:118957500
2:118775000:118957500	2:118962500:119680000
2:118962500:119680000	2:120037500:120273750
2:120037500:120273750	2:120382500:121165000
2:120382500:121165000	2:121292500:121510625
2:121292500:121510625	2:121992500:122587500
2:121992500:122587500	2:125797500:126137500
2:125797500:126137500	2:127257500:127775000
2:127257500:127775000	2:127819375:128277500
2:127819375:128277500	2:128292500:129000000
2:128292500:129000000	2:132734375:134587500
2:132734375:134587500	2:134592500:135207500
2:134592500:135207500	2:135217500:135702500
2:135217500:135702500	2:135720000:136567500
2:135720000:136567500	2:136582500:136875000
2:136582500:136875000	2:136880000:137192500
2:136880000:137192500	2:138590000:139660000
2:138590000:139660000	2:143501875:143767500
2:143501875:143767500	2:143772500:144057500
2:143772500:144057500	2:145260000:145682500
2:145260000:145682500	2:145692500:146752500
2:145692500:146752500	2:148582500:148682500
2:148582500:148682500	2:148687500:149290000
2:148687500:149290000	2:149305000:149867500
2:149305000:149867500	2:149872500:150452500
2:149872500:150452500	2:150457500:152092500
2:150457500:152092500	2:152892500:153647500
2:152892500:153647500	2:157062500:158075000
2:157062500:158075000	2:158080000:158347500
2:158080000:158347500	2:158352500:158467500
2:158352500:158467500	2:158477500:158880000
2:158477500:158880000	2:158885000:159720625
2:158885000:159720625	2:159736875:159982500
2:159736875:159982500	2:160055000:160905000
2:160055000:160905000	2:160917500:161927500
2:160917500:161927500	2:161932500:162338750
2:161932500:162338750	2:162346250:163042500
2:162346250:163042500	2:163987500:165412500
2:163987500:165412500	2:165450000:165837500
2:165450000:165837500	2:165842500:166177500
2:165842500:166177500	2:166182500:167045000
2:166182500:167045000	2:167327500:168745000
2:167327500:168745000	2:168757500:168982500
2:168757500:168982500	2:169022500:169805000
2:169022500:169805000	2:169810000:170094375
2:169810000:170094375	2:170310000:170960000
2:170310000:170960000	2:171060000:171740000
2:171060000:171740000	2:171745000:172375000
2:171745000:172375000	2:172387500:172936875
2:172387500:172936875	2:172997500:173560000
2:172997500:173560000	2:173827500:174212500
2:173827500:174212500	2:174217500:174583750
2:174217500:174583750	2:174735000:175227500
2:174735000:175227500	2:175240000:175577500
2:175240000:175577500	2:175582500:176092500
2:175582500:176092500	2:176827500:177590000
2:176827500:177590000	2:177647500:177997500
2:177647500:177997500	2:178002500:178185000
2:178002500:178185000	2:178257500:178927500
2:178257500:178927500	2:179237500:179537500
2:179237500:179537500	2:179605000:180047500
2:179605000:180047500	2:181927500:182162500
2:181927500:182162500	2:182167500:182420000
2:182167500:182420000	2:182630000:182910000
2:182630000:182910000	2:182967500:183505000
2:182967500:183505000	2:183510000:184100000
2:183510000:184100000	2:186740000:187665000
2:186740000:187665000	2:188092500:188392500
2:188092500:188392500	2:188417500:189650000
2:188417500:189650000	2:190365000:190947500
2:190365000:190947500	2:191214375:191635000
2:191214375:191635000	2:191667500:191912500
2:191667500:191912500	2:191917500:192400000
2:191917500:192400000	2:192405000:192610000
2:192405000:192610000	2:193907500:194567500
2:193907500:194567500	2:195335000:195715000
2:195335000:195715000	2:197845000:198447500
2:197845000:198447500	2:199242500:200172500
2:199242500:200172500	2:200715000:201472500
2:200715000:201472500	2:201567500:201670000
2:201567500:201670000	2:202105000:202350000
2:202105000:202350000	2:202360000:202672500
2:202360000:202672500	2:202692500:203122500
2:202692500:203122500	2:205687500:206847500
2:205687500:206847500	2:207017500:207532500
2:207017500:207532500	2:208607500:209000000
2:208607500:209000000	2:209022500:209260000
2:209022500:209260000	2:210822500:211152500
2:210822500:211152500	2:211157500:212050000
2:211157500:212050000	2:212160000:213425000
2:212160000:213425000	2:213477500:214182500
2:213477500:214182500	2:216122500:216880000
2:216122500:216880000	2:216885000:217437500
2:216885000:217437500	2:217547500:218622500
2:217547500:218622500	2:218627500:218955000
2:218627500:218955000	2:219863750:220517500
2:219863750:220517500	2:221702500:222560000
2:221702500:222560000	2:223515000:223854375
2:223515000:223854375	2:224142500:224540000
2:224142500:224540000	2:224545000:224825000
2:224545000:224825000	2:224830000:225178125
2:224830000:225178125	2:225184375:225645000
2:225184375:225645000	2:225650000:225950000
2:225650000:225950000	2:226175000:226525000
2:226175000:226525000	2:226722500:227680000
2:226722500:227680000	2:227685000:227982500
2:227685000:227982500	2:228170000:228775000
2:228170000:228775000	2:229795000:230610000
2:229795000:230610000	2:230787500:231692500
2:230787500:231692500	2:231697500:231901875
2:231697500:231901875	2:231915000:232470000
2:231915000:232470000	2:232712500:233377500
2:232712500:233377500	2:233392500:233899375
2:233392500:233899375	2:234167500:234652500
2:234167500:234652500	2:234767500:235442500
2:234767500:235442500	2:235447500:236188750
2:235447500:236188750	2:238367500:238682500
2:238367500:238682500	2:238687500:239260000
2:238687500:239260000	2:241920000:242155000
2:241920000:242155000	2:242179375:242947500
2:242179375:242947500	20:57500:532500
20:57500:532500	20:725000:1077500
20:725000:1077500	20:1185000:1490000
20:1185000:1490000	20:1732500:2177500
20:1732500:2177500	20:2197500:2450000
20:2197500:2450000	20:2822500:3015000
20:2822500:3015000	20:4122500:4477500
20:4122500:4477500	20:4540000:4702500
20:4540000:4702500	20:6767500:7398125
20:6767500:7398125	20:7875000:8855000
20:7875000:8855000	20:10930000:11475000
20:10930000:11475000	20:11805000:12412500
20:11805000:12412500	20:15615000:16767500
20:15615000:16767500	20:16817500:17230625
20:16817500:17230625	20:17437500:18277500
20:17437500:18277500	20:18282500:18587500
20:18282500:18587500	20:18592500:18797500
20:18592500:18797500	20:19127500:19645000
20:19127500:19645000	20:19650000:20042500
20:19650000:20042500	20:20047500:20582500
20:20047500:20582500	20:20600000:20807500
20:20600000:20807500	20:20812500:21635000
20:20812500:21635000	20:22257500:22692500
20:22257500:22692500	20:22972500:23322500
20:22972500:23322500	20:23715000:24920000
20:23715000:24920000	20:30212500:30322500
20:30212500:30322500	20:31457500:31922500
20:31457500:31922500	20:31950000:32255000
20:31950000:32255000	20:32260000:32808750
20:32260000:32808750	20:32856250:33395000
20:32856250:33395000	20:33405000:33865000
20:33405000:33865000	20:34020000:34542500
20:34020000:34542500	20:34547500:34797500
20:34547500:34797500	20:35085625:35563750
20:35085625:35563750	20:35581250:36020000
20:35581250:36020000	20:36025000:36167500
20:36025000:36167500	20:36172500:36677500
20:36172500:36677500	20:36682500:37055000
20:36682500:37055000	20:37210000:37727500
20:37210000:37727500	20:37887500:38580000
20:37887500:38580000	20:39347500:39557500
20:39347500:39557500	20:39562500:39742500
20:39562500:39742500	20:39747500:40006875
20:39747500:40006875	20:40055000:40377500
20:40055000:40377500	20:42027500:42335625
20:42027500:42335625	20:42367500:42742500
20:42367500:42742500	20:42942500:43307500
20:42942500:43307500	20:45796875:46292500
20:45796875:46292500	20:46297500:47257500
20:46297500:47257500	20:47262500:47563125
20:47262500:47563125	20:47592500:47922500
20:47592500:47922500	20:47952500:48138125
20:47952500:48138125	20:48144375:48565625
20:48144375:48565625	20:48745000:49067500
20:48745000:49067500	20:49072500:49267500
20:49072500:49267500	20:49390000:49567500
20:49390000:49567500	20:49572500:49966875
20:49572500:49966875	20:50815000:52012500
20:50815000:52012500	20:52172500:52892500
20:52172500:52892500	20:54892500:55117500
20:54892500:55117500	20:55870000:56075000
20:55870000:56075000	20:56149375:56782500
20:56149375:56782500	20:58322500:59687500
20:58322500:59687500	20:60982500:61455000
20:60982500:61455000	21:16117500:16427500
21:16117500:16427500	21:16432500:17050000
21:16432500:17050000	21:18062500:18302500
21:18062500:18302500	21:18957500:19363750
21:18957500:19363750	21:25170000:25540000
21:25170000:25540000	21:26782500:26977500
21:26782500:26977500	21:26982500:27177500
21:26982500:27177500	21:27182500:27587500
21:27182500:27587500	21:27620000:28142500
21:27620000:28142500	21:30282500:30842500
21:30282500:30842500	21:30847500:31265000
21:30847500:31265000	21:31550000:32457500
21:31550000:32457500	21:32462500:32710000
21:32462500:32710000	21:32733750:32982500
21:32733750:32982500	21:33962500:34205000
21:33962500:34205000	21:34210000:34550625
21:34210000:34550625	21:34556875:35017500
21:34556875:35017500	21:35212500:35737500
21:35212500:35737500	21:35742500:36042500
21:35742500:36042500	21:36047500:37422500
21:36047500:37422500	21:37500000:37785000
21:37500000:37785000	21:37800000:38320000
21:37800000:38320000	21:38405000:38970000
21:38405000:38970000	21:39027500:39837500
21:39027500:39837500	21:40010000:40560000
21:40010000:40560000	21:40565000:40867500
21:40565000:40867500	21:43232500:43552500
21:43232500:43552500	21:43557500:43712500
21:43557500:43712500	21:43717500:44002500
21:43717500:44002500	21:44081875:44305000
21:44081875:44305000	21:44310000:44537500
21:44310000:44537500	21:45417500:45775000
21:45417500:45775000	21:45912500:46235000
21:45912500:46235000	21:46336250:46896250
21:46336250:46896250	21:46908750:47427500
21:46908750:47427500	22:18305000:18730625
22:18305000:18730625	22:18896875:19705000
22:18896875:19705000	22:19715000:19955000
22:19715000:19955000	22:20613125:21100000
22:20613125:21100000	22:22028125:22312500
22:22028125:22312500	22:22317500:22675000
22:22317500:22675000	22:22687500:23005000
22:22687500:23005000	22:23082500:23302500
22:23082500:23302500	22:23307500:23515000
22:23307500:23515000	22:24656875:25008125
22:24656875:25008125	22:25532500:26197500
22:25532500:26197500	22:26207500:26762500
22:26207500:26762500	22:26767500:26882500
22:26767500:26882500	22:26887500:27105000
22:26887500:27105000	22:27232500:28172500
22:27232500:28172500	22:28202500:28422500
22:28202500:28422500	22:28427500:28970000
22:28427500:28970000	22:28975000:29240000
22:28975000:29240000	22:29657500:29977500
22:29657500:29977500	22:30657500:30950000
22:30657500:30950000	22:32392500:32900000
22:32392500:32900000	22:32905000:33370000
22:32905000:33370000	22:33397500:33615625
22:33397500:33615625	22:33636875:34547500
22:33636875:34547500	22:34552500:35612500
22:34552500:35612500	22:35622500:35977500
22:35622500:35977500	22:35992500:36602500
22:35992500:36602500	22:36687500:36920000
22:36687500:36920000	22:36925000:37140000
22:36925000:37140000	22:37152500:37502500
22:37152500:37502500	22:39245000:39558750
22:39245000:39558750	22:39920000:40435000
22:39920000:40435000	22:40440000:40745000
22:40440000:40745000	22:41307500:41743750
22:41307500:41743750	22:41751250:41955000
22:41751250:41955000	22:42027500:42345000
22:42027500:42345000	22:42477500:42925000
22:42477500:42925000	22:43602500:43787500
22:43602500:43787500	22:44730000:45117500
22:44730000:45117500	22:45427500:45920000
22:45427500:45920000	22:45995000:46385000
22:45995000:46385000	22:46502500:46757500
22:46502500:46757500	22:50122500:50663750
22:50122500:50663750	22:50771250:51192500
22:50771250:51192500	3:57500:455000
3:57500:455000	3:577500:2147500
3:577500:2147500	3:2227500:2560000
3:2227500:2560000	3:4355000:4672500
3:4355000:4672500	3:4857500:5152500
3:4857500:5152500	3:5157500:5257500
3:5157500:5257500	3:7405000:8684375
3:7405000:8684375	3:8963750:9377500
3:8963750:9377500	3:9382500:9532500
3:9382500:9532500	3:10362500:10802500
3:10362500:10802500	3:11387500:11935000
3:11387500:11935000	3:13120000:13609375
3:13120000:13609375	3:14235000:14677500
3:14235000:14677500	3:14682500:14952500
3:14682500:14952500	3:15170000:15462500
3:15170000:15462500	3:15467500:15632500
3:15467500:15632500	3:15637500:16292500
3:15637500:16292500	3:16297500:16607500
3:16297500:16607500	3:16612500:17302500
3:16612500:17302500	3:17470000:17897500
3:17470000:17897500	3:17902500:18427500
3:17902500:18427500	3:18432500:18895000
3:18432500:18895000	3:19050000:19952500
3:19050000:19952500	3:20019375:20400625
3:20019375:20400625	3:22565000:22722500
3:22565000:22722500	3:22867500:23920000
3:22867500:23920000	3:24035000:24287500
3:24035000:24287500	3:24292500:24825000
3:24292500:24825000	3:24890000:25347500
3:24890000:25347500	3:25562500:25982500
3:25562500:25982500	3:26195000:27085000
3:26195000:27085000	3:27262500:27725000
3:27262500:27725000	3:27735000:28467500
3:27735000:28467500	3:30037500:30805000
3:30037500:30805000	3:31851875:32292500
3:31851875:32292500	3:32310000:32552500
3:32310000:32552500	3:32980000:33137500
3:32980000:33137500	3:33142500:33430000
3:33142500:33430000	3:33435000:33902500
3:33435000:33902500	3:33907500:34777500
3:33907500:34777500	3:35542500:35977500
3:35542500:35977500	3:36010000:36680000
3:36010000:36680000	3:37868125:38542500
3:37868125:38542500	3:38547500:39072500
3:38547500:39072500	3:39087500:39515000
3:39087500:39515000	3:39715000:40165000
3:39715000:40165000	3:41922500:42285000
3:41922500:42285000	3:42290000:42612500
3:42290000:42612500	3:42932500:43515000
3:42932500:43515000	3:43885000:44325000
3:43885000:44325000	3:45447500:45717500
3:45447500:45717500	3:45985000:46130000
3:45985000:46130000	3:46517500:46727500
3:46517500:46727500	3:47460000:47852500
3:47460000:47852500	3:47857500:48222500
3:47857500:48222500	3:48227500:48625000
3:48227500:48625000	3:50591250:51417500
3:50591250:51417500	3:51525000:51954375
3:51525000:51954375	3:52732500:53132500
3:52732500:53132500	3:53137500:53288750
3:53137500:53288750	3:55562500:56542500
3:55562500:56542500	3:56547500:57040000
3:56547500:57040000	3:57088750:57380000
3:57088750:57380000	3:57385000:57955000
3:57385000:57955000	3:57975000:58157500
3:57975000:58157500	3:58297500:58575000
3:58297500:58575000	3:58622500:59107500
3:58622500:59107500	3:59157500:59522500
3:59157500:59522500	3:59540000:59875000
3:59540000:59875000	3:61707500:62147500
3:61707500:62147500	3:64012500:64520000
3:64012500:64520000	3:66220000:66937500
3:66220000:66937500	3:66972500:67115000
3:66972500:67115000	3:68070000:68937500
3:68070000:68937500	3:69002500:69147500
3:69002500:69147500	3:69157500:69497500
3:69157500:69497500	3:70042500:70505000
3:70042500:70505000	3:70527500:70982500
3:70527500:70982500	3:70987500:71750000
3:70987500:71750000	3:71755000:72967500
3:71755000:72967500	3:72977500:73147500
3:72977500:73147500	3:73152500:73620000
3:73152500:73620000	3:75872500:76217500
3:75872500:76217500	3:81457500:82452500
3:81457500:82452500	3:87137500:88235000
3:87137500:88235000	3:89395000:91256250
3:89395000:91256250	3:92758750:93847500
3:92758750:93847500	3:94060000:94755000
3:94060000:94755000	3:97425000:97855000
3:97425000:97855000	3:98497500:99492500
3:98497500:99492500	3:99497500:100010000
3:99497500:100010000	3:100015000:100510000
3:100015000:100510000	3:100532500:101205000
3:100532500:101205000	3:101402500:101955000
3:101402500:101955000	3:101960000:102320000
3:101960000:102320000	3:110767500:111252500
3:110767500:111252500	3:111310000:111780000
3:111310000:111780000	3:111785000:112292500
3:111785000:112292500	3:112297500:112757500
3:112297500:112757500	3:112762500:113165000
3:112762500:113165000	3:113312500:113460000
3:113312500:113460000	3:113552500:113817500
3:113552500:113817500	3:114730000:114907500
3:114730000:114907500	3:114950000:115635000
3:114950000:115635000	3:116418750:117592500
3:116418750:117592500	3:118565000:118747500
3:118565000:118747500	3:118880000:119447500
3:118880000:119447500	3:119452500:119945000
3:119452500:119945000	3:119960000:120287500
3:119960000:120287500	3:120302500:120662500
3:120302500:120662500	3:121222500:121577500
3:121222500:121577500	3:121587500:122090000
3:121587500:122090000	3:122095000:122248125
3:122095000:122248125	3:122255000:123010000
3:122255000:123010000	3:123027500:123350000
3:123027500:123350000	3:123460000:124437500
3:123460000:124437500	3:124637500:125433750
3:124637500:125433750	3:126210000:126765000
3:126210000:126765000	3:126785000:127277500
3:126785000:127277500	3:127282500:127760000
3:127282500:127760000	3:127765000:128330000
3:127765000:128330000	3:128335000:128590000
3:128335000:128590000	3:128647500:129067500
3:128647500:129067500	3:129181875:129323125
3:129181875:129323125	3:129329375:129809375
3:129329375:129809375	3:129844375:130300000
3:129844375:130300000	3:130372500:130752500
3:130372500:130752500	3:130757500:131350000
3:130757500:131350000	3:132122500:132440000
3:132122500:132440000	3:132445000:133130000
3:132445000:133130000	3:133140000:133426875
3:133140000:133426875	3:133797500:134312500
3:133797500:134312500	3:134322500:135712500
3:134322500:135712500	3:135747500:136807500
3:135747500:136807500	3:136812500:137775000
3:136812500:137775000	3:137817500:138272500
3:137817500:138272500	3:138277500:138732500
3:138277500:138732500	3:139127500:139415000
3:139127500:139415000	3:139582500:140615000
3:139582500:140615000	3:140620000:140927500
3:140620000:140927500	3:140932500:141172500
3:140932500:141172500	3:141177500:141282500
3:141177500:141282500	3:142715000:143495000
3:142715000:143495000	3:143585000:143692500
3:143585000:143692500	3:145837500:146530000
3:145837500:146530000	3:148597500:149033750
3:148597500:149033750	3:149183125:149442500
3:149183125:149442500	3:149447500:149640000
3:149447500:149640000	3:149655000:149970000
3:149655000:149970000	3:149987500:150242500
3:149987500:150242500	3:150247500:150615000
3:150247500:150615000	3:151152500:151420000
3:151152500:151420000	3:151430000:151650000
3:151430000:151650000	3:151670000:152407500
3:151670000:152407500	3:152702500:153982500
3:152702500:153982500	3:154658125:155065000
3:154658125:155065000	3:155070000:155465000
3:155070000:155465000	3:155722500:156247500
3:155722500:156247500	3:156252500:157065000
3:156252500:157065000	3:159517500:160170000
3:159517500:160170000	3:160297500:160687500
3:160297500:160687500	3:160732500:161217500
3:160732500:161217500	3:166982500:167402500
3:166982500:167402500	3:167420000:167690000
3:167420000:167690000	3:167917500:168667500
3:167917500:168667500	3:168797500:169452500
3:168797500:169452500	3:169457500:169900000
3:169457500:169900000	3:170137500:170642500
3:170137500:170642500	3:170647500:171332500
3:170647500:171332500	3:171677500:172137500
3:171677500:172137500	3:172162500:172560000
3:172162500:172560000	3:173520000:173935000
3:173520000:173935000	3:176670000:177085000
3:176670000:177085000	3:177090000:178237500
3:177090000:178237500	3:178680000:179052500
3:178680000:179052500	3:179072500:179465000
3:179072500:179465000	3:179470000:180287500
3:179470000:180287500	3:180292500:180797500
3:180292500:180797500	3:181385000:182412500
3:181385000:182412500	3:183142500:183597500
3:183142500:183597500	3:183602500:184050000
3:183602500:184050000	3:184058750:184265000
3:184058750:184265000	3:184270000:184527500
3:184270000:184527500	3:185317500:185572500
3:185317500:185572500	3:185592500:185952500
3:185592500:185952500	3:185957500:186517500
3:185957500:186517500	3:186547500:186930000
3:186547500:186930000	3:186935000:187442500
3:186935000:187442500	3:187447500:188842500
3:187447500:188842500	3:190102500:190560000
3:190102500:190560000	3:190682500:191195000
3:190682500:191195000	3:191442500:192013750
3:191442500:192013750	3:192117500:193295000
3:192117500:193295000	3:193300000:194152500
3:193300000:194152500	3:194157500:194345000
3:194157500:194345000	3:194350000:194987500
3:194350000:194987500	3:194992500:195356875
3:194992500:195356875	3:195729375:195921250
3:195729375:195921250	3:196701250:196940000
3:196701250:196940000	3:196945000:197310000
3:196945000:197310000	4:22500:687500
4:22500:687500	4:712500:987500
4:712500:987500	4:1012500:1592500
4:1012500:1592500	4:2155000:2423125
4:2155000:2423125	4:2747500:3292500
4:2747500:3292500	4:3305000:3571250
4:3305000:3571250	4:5037500:6185625
4:5037500:6185625	4:6191875:6363750
4:6191875:6363750	4:6526875:7170000
4:6526875:7170000	4:7729375:8782500
4:7729375:8782500	4:9385000:10560000
4:9385000:10560000	4:10565000:11785000
4:10565000:11785000	4:12730000:13660000
4:12730000:13660000	4:13665000:14833750
4:13665000:14833750	4:15182500:15705000
4:15182500:15705000	4:15710000:16007500
4:15710000:16007500	4:16012500:16490000
4:16012500:16490000	4:16592500:17457500
4:16592500:17457500	4:17812500:18680625
4:17812500:18680625	4:18712500:19122500
4:18712500:19122500	4:20380000:20787500
4:20380000:20787500	4:22402500:22807500
4:22402500:22807500	4:22977500:24027500
4:22977500:24027500	4:25130000:25475000
4:25130000:25475000	4:25615000:26420000
4:25615000:26420000	4:26425000:27092500
4:26425000:27092500	4:32300000:32993750
4:32300000:32993750	4:35952500:36477500
4:35952500:36477500	4:36597500:37412500
4:36597500:37412500	4:37549375:37787500
4:37549375:37787500	4:37792500:38057500
4:37792500:38057500	4:38062500:38747500
4:38062500:38747500	4:38752500:38877500
4:38752500:38877500	4:38882500:39187500
4:38882500:39187500	4:39460000:39695000
4:39460000:39695000	4:39717500:40001250
4:39717500:40001250	4:40013750:40347500
4:40013750:40347500	4:40722500:40962500
4:40722500:40962500	4:41232500:41727500
4:41232500:41727500	4:41925000:42312500
4:41925000:42312500	4:42537500:42985000
4:42537500:42985000	4:43105000:44735000
4:43105000:44735000	4:47341875:47620000
4:47341875:47620000	4:47625000:47962500
4:47625000:47962500	4:47982500:48150000
4:47982500:48150000	4:48155000:48535000
4:48155000:48535000	4:48577500:50312500
4:48577500:50312500	4:51897500:52932500
4:51897500:52932500	4:53197500:53867500
4:53197500:53867500	4:55155000:56097500
4:55155000:56097500	4:56192500:56705000
4:56192500:56705000	4:59959375:61172500
4:59959375:61172500	4:61757500:62507500
4:61757500:62507500	4:67365000:67657500
4:67365000:67657500	4:69110000:69375000
4:69110000:69375000	4:69527500:70142500
4:69527500:70142500	4:70403125:71420000
4:70403125:71420000	4:71430000:71945000
4:71430000:71945000	4:73895000:74200000
4:73895000:74200000	4:75007500:75210000
4:75007500:75210000	4:75220000:75647500
4:75220000:75647500	4:76470000:76802500
4:76470000:76802500	4:76807500:77060000
4:76807500:77060000	4:77070000:77312500
4:77070000:77312500	4:77317500:77732500
4:77317500:77732500	4:77960000:78170000
4:77960000:78170000	4:78582500:78857500
4:78582500:78857500	4:78862500:79470000
4:78862500:79470000	4:79482500:79882500
4:79482500:79882500	4:79887500:80092500
4:79887500:80092500	4:80897500:81172500
4:80897500:81172500	4:81192500:82287500
4:81192500:82287500	4:82292500:82535000
4:82292500:82535000	4:82545625:82845000
4:82545625:82845000	4:83370000:83715000
4:83370000:83715000	4:83720000:83937500
4:83720000:83937500	4:83942500:84412500
4:83942500:84412500	4:84417500:84592500
4:84417500:84592500	4:84602500:85765000
4:84602500:85765000	4:85957500:87012500
4:85957500:87012500	4:87362500:87812500
4:87362500:87812500	4:87817500:88057500
4:87817500:88057500	4:88920000:89116250
4:88920000:89116250	4:89123750:89447500
4:89123750:89447500	4:89452500:90035000
4:89452500:90035000	4:90040000:90347500
4:90040000:90347500	4:90862500:91257500
4:90862500:91257500	4:91262500:92182500
4:91262500:92182500	4:93890625:94168750
4:93890625:94168750	4:96152500:96520000
4:96152500:96520000	4:96722500:97230000
4:96722500:97230000	4:98927500:100037500
4:98927500:100037500	4:100044375:100410000
4:100044375:100410000	4:100425000:100907500
4:100425000:100907500	4:100920000:101847500
4:100920000:101847500	4:101890000:103252500
4:101890000:103252500	4:103292500:104157500
4:103292500:104157500	4:104795000:105182500
4:104795000:105182500	4:105957500:106427500
4:105957500:106427500	4:106442500:106848125
4:106442500:106848125	4:107115000:107327500
4:107115000:107327500	4:108296875:108627500
4:108296875:108627500	4:108665000:108842500
4:108665000:108842500	4:108877500:109605000
4:108877500:109605000	4:109635000:110287500
4:109635000:110287500	4:110292500:110917500
4:110292500:110917500	4:112562500:112857500
4:112562500:112857500	4:115290000:115770000
4:115290000:115770000	4:115932500:116865000
4:115932500:116865000	4:119455000:119827500
4:119455000:119827500	4:119932500:120415000
4:119932500:120415000	4:120520000:121032500
4:120520000:121032500	4:121052500:122195000
4:121052500:122195000	4:122785000:123078125
4:122785000:123078125	4:123632500:123893750
4:123632500:123893750	4:123901250:124682500
4:123901250:124682500	4:125257500:126265000
4:125257500:126265000	4:127912500:128400000
4:127912500:128400000	4:128517500:128810000
4:128517500:128810000	4:128924375:130122500
4:128924375:130122500	4:133357500:133855000
4:133357500:133855000	4:138907500:139813125
4:138907500:139813125	4:139921250:140272500
4:139921250:140272500	4:140572500:141277500
4:140572500:141277500	4:144095000:144500000
4:144095000:144500000	4:145022500:145990000
4:145022500:145990000	4:146000000:146550000
4:146000000:146550000	4:146657500:147165000
4:146657500:147165000	4:147217500:147455000
4:147217500:147455000	4:148517500:148805625
4:148517500:148805625	4:148821250:149460000
4:148821250:149460000	4:149505000:150260000
4:149505000:150260000	4:150832500:151165000
4:150832500:151165000	4:151170000:152042500
4:151170000:152042500	4:153265000:153682500
4:153265000:153682500	4:153692500:154057500
4:153692500:154057500	4:154062500:154242500
4:154062500:154242500	4:154247500:154727500
4:154247500:154727500	4:155155000:155457500
4:155155000:155457500	4:155462500:155567500
4:155462500:155567500	4:155685000:156237500
4:155685000:156237500	4:156312500:156820000
4:156312500:156820000	4:157025000:158110000
4:157025000:158110000	4:159525000:160403750
4:159525000:160403750	4:163942500:164382500
4:163942500:164382500	4:164387500:164757500
4:164387500:164757500	4:164995000:165667500
4:164995000:165667500	4:165986250:166447500
4:165986250:166447500	4:169795000:170530000
4:169795000:170530000	4:170535000:170700000
4:170535000:170700000	4:170710000:171017500
4:170710000:171017500	4:171022500:171745000
4:171022500:171745000	4:172265000:173200000
4:172265000:173200000	4:173867500:174240000
4:173867500:174240000	4:175140000:175270000
4:175140000:175270000	4:175752500:176517500
4:175752500:176517500	4:178477500:178891875
4:178477500:178891875	4:179197500:179598750
4:179197500:179598750	4:181992500:183042500
4:181992500:183042500	4:183347500:183937500
4:183347500:183937500	4:183982500:184337500
4:183982500:184337500	4:184342500:184658125
4:184342500:184658125	4:185130000:185577500
4:185130000:185577500	4:185657500:185935000
4:185657500:185935000	4:185940000:186052500
4:185940000:186052500	4:186130000:186390000
4:186130000:186390000	4:186395000:186547500
4:186395000:186547500	4:186552500:187273125
4:186552500:187273125	5:2390000:3340000
5:2390000:3340000	5:5470000:6590000
5:5470000:6590000	5:6605000:6827500
5:6605000:6827500	5:7305000:7715000
5:7305000:7715000	5:8135000:8742500
5:8135000:8742500	5:9480000:10182500
5:9480000:10182500	5:10430000:10645000
5:10430000:10645000	5:12180000:12660000
5:12180000:12660000	5:13910000:14417500
5:13910000:14417500	5:14487500:14682500
5:14487500:14682500	5:14687500:15072500
5:14687500:15072500	5:16433750:16735000
5:16433750:16735000	5:17200000:17532500
5:17200000:17532500	5:17577500:18357500
5:17577500:18357500	5:20272500:20826250
5:20272500:20826250	5:20852500:21303750
5:20852500:21303750	5:22146250:22682500
5:22146250:22682500	5:22782500:23161250
5:22782500:23161250	5:31447500:32083750
5:31447500:32083750	5:32112500:32637500
5:32112500:32637500	5:32650000:33408125
5:32650000:33408125	5:33414375:34185625
5:33414375:34185625	5:34243125:34997500
5:34243125:34997500	5:35007500:35582500
5:35007500:35582500	5:35767500:36037500
5:35767500:36037500	5:36060000:36645000
5:36060000:36645000	5:36692500:37463750
5:36692500:37463750	5:38397500:38897500
5:38397500:38897500	5:38902500:39352500
5:38902500:39352500	5:39370000:39587500
5:39370000:39587500	5:39677500:39907500
5:39677500:39907500	5:39912500:40355000
5:39912500:40355000	5:40360000:40890000
5:40360000:40890000	5:40902500:41717500
5:40902500:41717500	5:41737500:42085000
5:41737500:42085000	5:42487500:42890000
5:42487500:42890000	5:42895000:43717500
5:42895000:43717500	5:43830000:45112500
5:43830000:45112500	5:45152500:47171250
5:45152500:47171250	5:48693750:50090000
5:48693750:50090000	5:50212500:51960000
5:50212500:51960000	5:52702500:53527500
5:52702500:53527500	5:53532500:53725000
5:53532500:53725000	5:53772500:54462500
5:53772500:54462500	5:55167500:55508125
