1:2725000:3355000	1:4725000:5552500
17:74011250:74402500	17:75085000:75270000
17:75085000:75270000	17:75493750:76095000
17:75493750:76095000	17:77097500:77681250
17:77097500:77681250	17:77703750:77973125
17:77703750:77973125	17:78375000:79035000
17:78375000:79035000	17:80142500:80557500
17:80142500:80557500	18:62500:647500
18:62500:647500	18:725000:850000
18:725000:850000	18:1536875:2562500
18:1536875:2562500	18:2902500:3260000
18:2902500:3260000	18:3265000:3677500
18:3265000:3677500	18:3682500:4090000
18:3682500:4090000	18:4095000:5052500
18:4095000:5052500	18:5057500:5587500
18:5057500:5587500	18:5592500:5865000
18:5592500:5865000	18:7197500:8610000
18:7197500:8610000	18:8615000:9052500
18:8615000:9052500	18:9057500:9547500
18:9057500:9547500	18:9552500:9957500
18:9552500:9957500	18:9962500:10547500
18:9962500:10547500	18:11671875:12272500
18:11671875:12272500	18:12320000:12677500
18:12320000:12677500	18:12682500:12957500
18:12682500:12957500	18:13132500:13823750
18:13132500:13823750	18:13831250:14725625
18:13831250:14725625	18:17681250:18727500
18:17681250:18727500	18:19197500:19475000
18:19197500:19475000	18:19520000:20350000
18:19520000:20350000	18:20355000:20577500
18:20355000:20577500	18:20582500:21030000
18:20582500:21030000	18:21082500:21175000
18:21082500:21175000	18:21402500:21747500
18:21402500:21747500	18:21757500:21930000
18:21757500:21930000	18:22082500:22325000
18:22082500:22325000	18:22385000:23482500
18:22385000:23482500	18:23487500:23862500
18:23487500:23862500	18:26450000:27302500
18:26450000:27302500	18:27900000:28562500
18:27900000:28562500	18:28567500:29020000
18:28567500:29020000	18:29730000:30172500
18:29730000:30172500	18:30200000:30602500
18:30200000:30602500	18:31667500:32392500
18:31667500:32392500	18:32402500:32762500
18:32402500:32762500	18:32797500:32962500
18:32797500:32962500	18:32967500:33322500
18:32967500:33322500	18:33327500:33582500
18:33327500:33582500	18:33885000:34230000
18:33885000:34230000	18:34252500:34407500
18:34252500:34407500	18:34432500:34952500
18:34432500:34952500	18:35117500:36247500
18:35117500:36247500	18:39017500:39507500
18:39017500:39507500	18:39677500:40895000
18:39677500:40895000	18:41187500:41575000
18:41187500:41575000	18:41860000:42215000
18:41860000:42215000	18:42230000:43232500
18:42230000:43232500	18:43237500:43690000
18:43237500:43690000	18:43765000:44316250
18:43765000:44316250	18:44328750:44547500
18:44328750:44547500	18:44860000:45282500
18:44860000:45282500	18:45287500:45557500
18:45287500:45557500	18:45997500:46185000
18:45997500:46185000	18:46190000:46513125
18:46190000:46513125	18:46520000:47017500
18:46520000:47017500	18:47022500:47402500
18:47022500:47402500	18:47447500:48025000
18:47447500:48025000	18:48317500:48602500
18:48317500:48602500	18:49157500:49875000
18:49157500:49875000	18:51177500:51670000
18:51177500:51670000	18:52332500:52735000
18:52332500:52735000	18:53002500:53472500
18:53002500:53472500	18:53477500:54265000
18:53477500:54265000	18:54292500:54747500
18:54292500:54747500	18:54785000:55257500
18:54785000:55257500	18:55272500:55490000
18:55272500:55490000	18:56177500:56435000
18:56177500:56435000	18:56930000:57123750
18:56930000:57123750	18:57630000:58262500
18:57630000:58262500	18:58807500:58972500
18:58807500:58972500	18:59192500:59822500
18:59192500:59822500	18:60667500:61075000
18:60667500:61075000	18:61160000:61665000
18:61160000:61665000	18:61670000:62203125
18:61670000:62203125	18:64140000:64755000
18:64140000:64755000	18:64872500:65192500
18:64872500:65192500	18:65197500:65897500
18:65197500:65897500	18:65912500:66352500
18:65912500:66352500	18:67820000:68137500
18:67820000:68137500	18:68142500:68452500
18:68142500:68452500	18:70381250:71732500
18:70381250:71732500	18:71830000:72262500
18:71830000:72262500	18:74087500:74485000
18:74087500:74485000	18:74495000:74931250
18:74495000:74931250	18:74943750:75417500
18:74943750:75417500	18:76800000:77120000
18:76800000:77120000	18:77125000:77441250
18:77125000:77441250	19:6027500:6492500
19:6027500:6492500	19:8394375:8693750
19:8394375:8693750	19:9090000:9950000
19:9090000:9950000	19:10027500:10212500
19:10027500:10212500	19:14586875:15180000
19:14586875:15180000	19:15695000:16172500
19:15695000:16172500	19:16340000:16540000
19:16340000:16540000	19:18543125:19050000
19:18543125:19050000	19:23772500:25391250
19:23772500:25391250	19:30201875:30537500
19:30201875:30537500	19:30605000:31152500
19:30605000:31152500	19:31157500:31915000
19:31157500:31915000	19:32117500:32762500
19:32117500:32762500	19:32811250:33151875
19:32811250:33151875	19:33699375:33892500
19:33699375:33892500	19:34272500:34657500
19:34272500:34657500	19:35037500:35525000
19:35037500:35525000	19:37783750:38375000
19:37783750:38375000	19:38380000:38707500
19:38380000:38707500	19:38712500:38900000
19:38712500:38900000	19:39990000:40372500
19:39990000:40372500	19:41845625:42112500
19:41845625:42112500	19:42117500:42372500
19:42117500:42372500	19:42582500:42872500
19:42582500:42872500	19:44307500:45063750
19:44307500:45063750	19:46402500:46811250
19:46402500:46811250	19:47357500:47567500
19:47357500:47567500	19:47572500:47881250
19:47572500:47881250	19:48321250:48607500
19:48321250:48607500	19:48613125:48806250
19:48613125:48806250	19:49257500:49507500
19:49257500:49507500	19:51890000:52207500
19:51890000:52207500	19:52297500:52776875
19:52297500:52776875	19:53160000:54217500
19:53160000:54217500	19:55612500:56017500
19:55612500:56017500	19:56200625:56500000
19:56200625:56500000	19:56535000:56870000
19:56535000:56870000	19:56875000:57215000
19:56875000:57215000	19:57255000:57597500
19:57255000:57597500	19:57912500:59091688
19:57912500:59091688	2:13125:701875
2:13125:701875	2:743750:1577500
2:743750:1577500	2:1837500:2122500
2:1837500:2122500	2:2127500:3377500
2:2127500:3377500	2:6947500:7207500
2:6947500:7207500	2:8945000:9267500
2:8945000:9267500	2:9272500:9578125
2:9272500:9578125	2:9600625:9922500
2:9600625:9922500	2:9927500:10196250
2:9927500:10196250	2:10252500:10601250
2:10252500:10601250	2:10610000:10840000
2:10610000:10840000	2:10860000:11257500
2:10860000:11257500	2:11262500:11607500
2:11262500:11607500	2:11612500:11815000
2:11612500:11815000	2:11820000:11932500
2:11820000:11932500	2:11937500:13192500
2:11937500:13192500	2:15347500:15755000
2:15347500:15755000	2:15760000:16062500
2:15760000:16062500	2:16072500:16587500
2:16072500:16587500	2:16592500:16785000
2:16592500:16785000	2:16942500:17615000
2:16942500:17615000	2:17642500:17870000
2:17642500:17870000	2:18010000:18547500
2:18010000:18547500	2:18552500:20082500
2:18552500:20082500	2:20087500:20332500
2:20087500:20332500	2:20560000:20857500
2:20560000:20857500	2:21227500:21572500
2:21227500:21572500	2:23987500:24312500
2:23987500:24312500	2:24610000:25071250
2:24610000:25071250	2:25077500:25197500
2:25077500:25197500	2:25202500:25432500
2:25202500:25432500	2:25437500:25820000
2:25437500:25820000	2:26091250:26397500
2:26091250:26397500	2:26402500:26705625
2:26402500:26705625	2:27582500:27908750
2:27582500:27908750	2:27916250:28750000
2:27916250:28750000	2:28755000:29017500
2:28755000:29017500	2:29032500:29167500
2:29032500:29167500	2:29172500:29437500
2:29172500:29437500	2:29442500:30357500
2:29442500:30357500	2:30362500:30922500
2:30362500:30922500	2:32062500:32580625
2:32062500:32580625	2:33860000:34202500
2:33860000:34202500	2:34287500:34676875
2:34287500:34676875	2:36027500:36577500
2:36027500:36577500	2:36582500:36772500
2:36582500:36772500	2:36790000:37055000
2:36790000:37055000	2:37082500:37335000
2:37082500:37335000	2:38194375:38530000
2:38194375:38530000	2:39487500:39675000
2:39487500:39675000	2:39680000:40057500
2:39680000:40057500	2:40125000:41020000
2:40125000:41020000	2:41187500:41627500
2:41187500:41627500	2:41632500:42035000
2:41632500:42035000	2:42050000:42322500
2:42050000:42322500	2:42327500:42703750
2:42327500:42703750	2:43032500:43465000
2:43032500:43465000	2:43470000:43832500
2:43470000:43832500	2:44205000:44605000
2:44205000:44605000	2:44610000:45192500
2:44610000:45192500	2:45197500:45827500
2:45197500:45827500	2:45842500:46185000
2:45842500:46185000	2:46205000:46682500
2:46205000:46682500	2:46687500:46872500
2:46687500:46872500	2:46892500:47137500
2:46892500:47137500	2:47142500:47618750
2:47142500:47618750	2:47626250:47997500
2:47626250:47997500	2:48002500:48337500
2:48002500:48337500	2:48342500:48822500
2:48342500:48822500	2:49770625:50737500
2:49770625:50737500	2:50747500:52005000
2:50747500:52005000	2:53117500:53995000
2:53117500:53995000	2:54305000:54695000
2:54305000:54695000	2:54737500:54942500
2:54737500:54942500	2:54947500:55100000
2:54947500:55100000	2:55110000:55887500
2:55110000:55887500	2:55912500:56272500
2:55912500:56272500	2:59527500:60910000
2:59527500:60910000	2:60915000:61255000
2:60915000:61255000	2:61311875:61782500
2:61311875:61782500	2:62132500:62652500
2:62132500:62652500	2:62657500:63002500
2:62657500:63002500	2:63012500:63287500
2:63012500:63287500	2:63292500:63803750
2:63292500:63803750	2:64232500:64547500
2:64232500:64547500	2:64552500:64807500
2:64552500:64807500	2:64837500:65140000
2:64837500:65140000	2:65287500:65452500
2:65287500:65452500	2:65470000:65822500
2:65470000:65822500	2:65827500:66625000
2:65827500:66625000	2:66630000:66805000
2:66630000:66805000	2:66810000:67480000
2:66810000:67480000	2:68305000:68585000
2:68305000:68585000	2:68595000:68677500
2:68595000:68677500	2:69212500:69557500
2:69212500:69557500	2:69952500:70117500
2:69952500:70117500	2:70122500:70525000
2:70122500:70525000	2:70530000:70887500
2:70530000:70887500	2:71258750:71747500
2:71258750:71747500	2:74672500:74840000
2:74672500:74840000	2:74891875:75125000
2:74891875:75125000	2:75130000:75957500
2:75130000:75957500	2:76042500:76922500
2:76042500:76922500	2:79210000:79475000
2:79210000:79475000	2:79512500:80172500
2:79512500:80172500	2:80300000:80780000
2:80300000:80780000	2:84662500:85138750
2:84662500:85138750	2:85175000:85532500
2:85175000:85532500	2:85851250:86047500
2:85851250:86047500	2:86052500:86332500
2:86052500:86332500	2:87989375:88470000
2:87989375:88470000	2:88483125:88817500
2:88483125:88817500	2:94645625:96025000
2:94645625:96025000	2:99695000:99822500
2:99695000:99822500	2:99957500:100128750
2:99957500:100128750	2:100146250:100945625
2:100146250:100945625	2:101197500:101607500
2:101197500:101607500	2:101935000:102522500
2:101935000:102522500	2:103135000:103435000
2:103135000:103435000	2:105032500:105647500
2:105032500:105647500	2:105715000:105882500
2:105715000:105882500	2:105925000:106150000
2:105925000:106150000	2:106155000:106722500
2:106155000:106722500	2:107212500:108468750
2:107212500:108468750	2:108516250:108815000
2:108516250:108815000	2:109657500:110586250
2:109657500:110586250	2:111290000:111517500
2:111290000:111517500	2:112277500:112518750
2:112277500:112518750	2:112586250:112797500
2:112586250:112797500	2:112802500:113217500
2:112802500:113217500	2:113347500:113487500
2:113347500:113487500	2:114366875:114732500
2:114366875:114732500	2:114737500:115570625
2:114737500:115570625	2:115867500:116685000
2:115867500:116685000	2:118562500:118767500
2:118562500:118767500	2:118772500:118970000
2:118772500:118970000	2:118975000:119667500
2:118975000:119667500	2:120067500:120265000
2:120067500:120265000	2:120972500:121095000
2:120972500:121095000	2:121437500:121847500
2:121437500:121847500	2:121852500:122115000
2:121852500:122115000	2:122127500:122522500
2:122127500:122522500	2:122535000:123087500
2:122535000:123087500	2:124287500:124795000
2:124287500:124795000	2:127937500:128305000
2:127937500:128305000	2:128605000:128932500
2:128605000:128932500	2:129013750:129535000
2:129013750:129535000	2:129540000:130823125
2:129540000:130823125	2:132808125:133997500
2:132808125:133997500	2:135207500:135695000
2:135207500:135695000	2:135715000:136597500
2:135715000:136597500	2:137182500:138605000
2:137182500:138605000	2:142907500:143402500
2:142907500:143402500	2:143407500:143772500
2:143407500:143772500	2:143777500:144040000
2:143777500:144040000	2:144187500:145240000
2:144187500:145240000	2:147560000:148682500
2:147560000:148682500	2:148687500:149277500
2:148687500:149277500	2:149282500:149862500
2:149282500:149862500	2:149867500:150442500
2:149867500:150442500	2:150447500:152100000
2:150447500:152100000	2:152105000:152290000
2:152105000:152290000	2:152882500:153027500
2:152882500:153027500	2:153032500:153605000
2:153032500:153605000	2:153610000:154415000
2:153610000:154415000	2:154975000:155237500
2:154975000:155237500	2:155352500:156188125
2:155352500:156188125	2:158590000:158877500
2:158590000:158877500	2:158882500:159715625
2:158882500:159715625	2:159729375:159975000
2:159729375:159975000	2:159980000:160912500
2:159980000:160912500	2:160917500:161927500
2:160917500:161927500	2:162346250:162815000
2:162346250:162815000	2:162820000:162992500
2:162820000:162992500	2:162997500:163237500
2:162997500:163237500	2:163252500:163557500
2:163252500:163557500	2:164000000:165402500
2:164000000:165402500	2:165537500:165837500
2:165537500:165837500	2:165842500:166075000
2:165842500:166075000	2:166107500:166820000
2:166107500:166820000	2:167375000:168210000
2:167375000:168210000	2:169107500:169800000
2:169107500:169800000	2:169805000:170285000
2:169805000:170285000	2:170297500:170665000
2:170297500:170665000	2:170670000:170785000
2:170670000:170785000	2:170790000:171080000
2:170790000:171080000	2:171152500:171772500
2:171152500:171772500	2:171777500:172405000
2:171777500:172405000	2:172517500:172997500
2:172517500:172997500	2:173615000:173805000
2:173615000:173805000	2:173810000:174235000
2:173810000:174235000	2:174247500:174601250
2:174247500:174601250	2:174740000:175252500
2:174740000:175252500	2:175305000:175422500
2:175305000:175422500	2:175427500:175567500
2:175427500:175567500	2:175572500:175892500
2:175572500:175892500	2:175897500:176050000
2:175897500:176050000	2:177672500:178017500
2:177672500:178017500	2:178185000:178292500
2:178185000:178292500	2:178297500:178657500
2:178297500:178657500	2:178912500:179332500
2:178912500:179332500	2:179387500:179567500
2:179387500:179567500	2:179605000:179927500
2:179605000:179927500	2:180965000:181930000
2:180965000:181930000	2:181935000:182162500
2:181935000:182162500	2:182167500:182412500
2:182167500:182412500	2:182422500:182592500
2:182422500:182592500	2:182597500:183017500
2:182597500:183017500	2:183022500:183565000
2:183022500:183565000	2:183587500:183920625
2:183587500:183920625	2:184097500:184712500
2:184097500:184712500	2:185455000:186150000
2:185455000:186150000	2:186622500:187342500
2:186622500:187342500	2:187347500:187567500
2:187347500:187567500	2:187675000:188352500
2:187675000:188352500	2:188445000:188737500
2:188445000:188737500	2:188757500:189377500
2:188757500:189377500	2:189382500:189942500
2:189382500:189942500	2:189952500:190292500
2:189952500:190292500	2:190297500:190517500
2:190297500:190517500	2:190940000:191178750
2:190940000:191178750	2:191186250:191377500
2:191186250:191377500	2:191640000:191907500
2:191640000:191907500	2:192022500:192402500
2:192022500:192402500	2:192407500:192612500
2:192407500:192612500	2:192652500:193175000
2:192652500:193175000	2:193910000:194547500
2:193910000:194547500	2:194552500:194927500
2:194552500:194927500	2:195300000:195775000
2:195300000:195775000	2:195810000:196168750
2:195810000:196168750	2:196176250:196530000
2:196176250:196530000	2:196927500:197225000
2:196927500:197225000	2:198652500:199022500
2:198652500:199022500	2:199027500:199165000
2:199027500:199165000	2:199200000:200422500
2:199200000:200422500	2:200517500:200753750
2:200517500:200753750	2:200817500:201712500
2:200817500:201712500	2:201747500:202082500
2:201747500:202082500	2:202652500:203127500
2:202652500:203127500	2:203385000:203672500
2:203385000:203672500	2:203742500:204085000
2:203742500:204085000	2:204342500:204757500
2:204342500:204757500	2:204810000:205082500
2:204810000:205082500	2:205160000:205575000
2:205160000:205575000	2:206837500:207020000
2:206837500:207020000	2:207542500:207622500
2:207542500:207622500	2:207652500:207810000
2:207652500:207810000	2:207820000:208397500
2:207820000:208397500	2:208577500:208967500
2:208577500:208967500	2:208985000:209227500
2:208985000:209227500	2:210187500:210467500
2:210187500:210467500	2:210830000:211150000
2:210830000:211150000	2:212152500:213517500
2:212152500:213517500	2:213522500:214095000
2:213522500:214095000	2:216972500:217375000
2:216972500:217375000	2:217380000:217532500
2:217380000:217532500	2:218632500:218978750
2:218632500:218978750	2:219859375:220025000
2:219859375:220025000	2:220557500:221462500
2:220557500:221462500	2:221712500:222497500
2:221712500:222497500	2:222855000:223122500
2:222855000:223122500	2:223142500:223520000
2:223142500:223520000	2:223532500:223822500
2:223532500:223822500	2:223827500:224692500
2:223827500:224692500	2:224822500:225200000
2:224822500:225200000	2:225205000:225588750
2:225205000:225588750	2:225625000:225942500
2:225625000:225942500	2:225980000:226522500
2:225980000:226522500	2:227682500:227972500
2:227682500:227972500	2:230611875:230792500
2:230611875:230792500	2:231567500:231692500
2:231567500:231692500	2:231697500:231912500
2:231697500:231912500	2:231917500:232362500
2:231917500:232362500	2:234892500:235432500
2:234892500:235432500	2:235447500:236092500
2:235447500:236092500	2:236665000:237112500
2:236665000:237112500	2:237197500:237990000
2:237197500:237990000	2:237995000:238560000
2:237995000:238560000	2:238565000:238692500
2:238565000:238692500	2:240045000:240960000
2:240045000:240960000	20:57500:740000
20:57500:740000	20:1197500:1470000
20:1197500:1470000	20:1475000:1767500
20:1475000:1767500	20:1958750:2177500
20:1958750:2177500	20:2637500:3022500
20:2637500:3022500	20:3843750:4075000
20:3843750:4075000	20:4160000:4582500
20:4160000:4582500	20:4592500:4715000
20:4592500:4715000	20:4720000:5095000
20:4720000:5095000	20:5212500:5442500
20:5212500:5442500	20:5467500:5782500
20:5467500:5782500	20:5787500:6102500
20:5787500:6102500	20:6112500:6562500
20:6112500:6562500	20:6567500:6745000
20:6567500:6745000	20:7890000:8722500
20:7890000:8722500	20:9390000:9595000
20:9390000:9595000	20:9865000:10412500
20:9865000:10412500	20:10532500:11570000
20:10532500:11570000	20:14090000:15325000
20:14090000:15325000	20:17462500:17610000
20:17462500:17610000	20:17622500:18005000
20:17622500:18005000	20:18010000:18277500
20:18010000:18277500	20:19132500:19660000
20:19132500:19660000	20:19737500:20017500
20:19737500:20017500	20:20022500:20322500
20:20022500:20322500	20:20327500:20600000
20:20327500:20600000	20:20605000:20810000
20:20605000:20810000	20:20815000:21217500
20:20815000:21217500	20:21222500:21617500
20:21222500:21617500	20:21672500:22282500
20:21672500:22282500	20:22287500:22657500
20:22287500:22657500	20:22662500:23032500
20:22662500:23032500	20:23050000:23337500
20:23050000:23337500	20:23650000:24070000
20:23650000:24070000	20:24075000:24907500
20:24075000:24907500	20:24912500:25282500
20:24912500:25282500	20:25460000:27103750
20:25460000:27103750	20:30107500:30207500
20:30107500:30207500	20:30212500:30320000
20:30212500:30320000	20:31982500:32247500
20:31982500:32247500	20:32862500:33107500
20:32862500:33107500	20:33112500:33400000
20:33112500:33400000	20:33405000:33875000
20:33405000:33875000	20:33882500:34035000
20:33882500:34035000	20:34547500:34767500
20:34547500:34767500	20:36053750:36172500
20:36053750:36172500	20:36177500:36667500
20:36177500:36667500	20:36672500:37067500
20:36672500:37067500	20:37072500:37227500
20:37072500:37227500	20:37552500:37702500
20:37552500:37702500	20:37722500:38522500
20:37722500:38522500	20:38856250:39332500
20:38856250:39332500	20:39347500:39582500
20:39347500:39582500	20:39587500:39750000
20:39587500:39750000	20:39755000:39992500
20:39755000:39992500	20:40020000:40365000
20:40020000:40365000	20:40370000:41162500
20:40370000:41162500	20:41227500:42035625
20:41227500:42035625	20:42041875:42313750
20:42041875:42313750	20:42331250:42735000
20:42331250:42735000	20:42998125:43105000
20:42998125:43105000	20:43110000:43297500
20:43110000:43297500	20:43740000:43930000
20:43740000:43930000	20:43935000:44097500
20:43935000:44097500	20:44202500:44415000
20:44202500:44415000	20:44420000:44603125
20:44420000:44603125	20:44722500:45032500
20:44722500:45032500	20:45110000:45372500
20:45110000:45372500	20:45810000:46023750
20:45810000:46023750	20:46031250:46292500
20:46031250:46292500	20:46383125:47247500
20:46383125:47247500	20:47252500:47540000
20:47252500:47540000	20:47952500:48147500
20:47952500:48147500	20:48181875:48565625
20:48181875:48565625	20:48787500:49082500
20:48787500:49082500	20:49087500:49218750
20:49087500:49218750	20:49226250:49395000
20:49226250:49395000	20:49400000:49572500
20:49400000:49572500	20:49577500:49947500
20:49577500:49947500	20:49952500:50250000
20:49952500:50250000	20:50255000:50798750
20:50255000:50798750	20:50815000:52167500
20:50815000:52167500	20:52172500:52575000
20:52172500:52575000	20:52712500:52842500
20:52712500:52842500	20:52847500:53300000
20:52847500:53300000	20:54932500:55107500
20:54932500:55107500	20:55647500:55917500
20:55647500:55917500	20:55922500:56075000
20:55922500:56075000	20:56171250:56782500
20:56171250:56782500	20:56787500:57042500
20:56787500:57042500	20:57458750:57627500
20:57458750:57627500	20:57642500:58112500
20:57642500:58112500	20:58117500:58342500
20:58117500:58342500	20:62142500:62912500
20:62142500:62912500	21:15532500:16130000
21:15532500:16130000	21:16990000:17247500
21:16990000:17247500	21:17252500:17767500
21:17252500:17767500	21:18720000:18975000
21:18720000:18975000	21:18980000:19292500
21:18980000:19292500	21:19334375:19670000
21:19334375:19670000	21:22357500:23200000
21:22357500:23200000	21:25357500:25987500
21:25357500:25987500	21:26932500:27187500
21:26932500:27187500	21:27192500:27570000
21:27192500:27570000	21:27681250:28142500
21:27681250:28142500	21:28180000:29250000
21:28180000:29250000	21:30452500:30762500
21:30452500:30762500	21:30767500:31375000
21:30767500:31375000	21:31585000:32110000
21:31585000:32110000	21:32192500:32457500
21:32192500:32457500	21:32567500:33010000
21:32567500:33010000	21:33165000:33650000
21:33165000:33650000	21:33730000:33990000
21:33730000:33990000	21:33995000:34155000
21:33995000:34155000	21:34202500:34565000
21:34202500:34565000	21:34570000:34872500
21:34570000:34872500	21:34987500:35272500
21:34987500:35272500	21:35277500:35737500
21:35277500:35737500	21:35742500:36022500
21:35742500:36022500	21:36047500:36422500
21:36047500:36422500	21:36427500:37495000
21:36427500:37495000	21:37772500:38340000
21:37772500:38340000	21:38412500:38965000
21:38412500:38965000	21:38990000:39505000
21:38990000:39505000	21:39510000:39737500
21:39510000:39737500	21:39742500:39870000
21:39742500:39870000	21:40127500:40562500
21:40127500:40562500	21:40567500:40837500
21:40567500:40837500	21:40842500:41117500
21:40842500:41117500	21:41480000:42505000
21:41480000:42505000	21:42627500:43002500
21:42627500:43002500	21:43230000:43547500
21:43230000:43547500	21:44292500:44552500
21:44292500:44552500	21:44567500:45175000
21:44567500:45175000	21:45562500:45757500
21:45562500:45757500	21:45874375:46212500
21:45874375:46212500	21:46346250:46562500
21:46346250:46562500	22:17522500:18030000
22:17522500:18030000	22:18292500:18715000
22:18292500:18715000	22:19715000:19952500
22:19715000:19952500	22:21112500:21547500
22:21112500:21547500	22:22006875:22312500
22:22006875:22312500	22:22317500:22622500
22:22317500:22622500	22:23092500:23292500
22:23092500:23292500	22:23297500:23497500
22:23297500:23497500	22:24320625:24575000
22:24320625:24575000	22:24656250:25010000
22:24656250:25010000	22:25715000:26197500
22:25715000:26197500	22:26872500:27062500
22:26872500:27062500	22:27067500:27792500
22:27067500:27792500	22:28245000:28412500
22:28245000:28412500	22:28417500:29002500
22:28417500:29002500	22:29962500:30497500
22:29962500:30497500	22:31322500:31502500
22:31322500:31502500	22:35997500:36315000
22:35997500:36315000	22:36912500:37160000
22:36912500:37160000	22:38381250:38797500
22:38381250:38797500	22:39710000:39917500
22:39710000:39917500	22:39922500:40437500
22:39922500:40437500	22:40442500:40781250
22:40442500:40781250	22:40805000:40907500
22:40805000:40907500	22:40912500:41062500
22:40912500:41062500	22:41307500:41685000
22:41307500:41685000	22:41745000:41935000
22:41745000:41935000	22:42072500:42342500
22:42072500:42342500	22:42527500:42915000
22:42527500:42915000	22:43252500:43545000
22:43252500:43545000	22:43580000:43782500
22:43580000:43782500	22:43787500:44330000
22:43787500:44330000	22:45995000:46387500
22:45995000:46387500	22:46505000:46760625
22:46505000:46760625	22:47143750:47573750
22:47143750:47573750	22:50140000:50322500
22:50140000:50322500	3:880000:1477500
3:880000:1477500	3:3232500:4339375
3:3232500:4339375	3:4345000:4697500
3:4345000:4697500	3:4702500:5155000
3:4702500:5155000	3:5262500:5835000
3:5262500:5835000	3:5840000:6937500
3:5840000:6937500	3:7232500:8347500
3:7232500:8347500	3:8352500:8480000
3:8352500:8480000	3:8497500:8721250
3:8497500:8721250	3:8981875:9385000
3:8981875:9385000	3:10372500:10787500
3:10372500:10787500	3:11140000:11382500
3:11140000:11382500	3:11387500:11925000
3:11387500:11925000	3:13110000:13535000
3:13110000:13535000	3:13690000:13927500
3:13690000:13927500	3:13932500:14162500
3:13932500:14162500	3:15170000:15452500
3:15170000:15452500	3:15457500:15632500
3:15457500:15632500	3:15637500:15857500
3:15637500:15857500	3:16302500:16610000
3:16302500:16610000	3:17292500:17465000
3:17292500:17465000	3:17470000:17895000
3:17470000:17895000	3:17900000:18482500
3:17900000:18482500	3:18547500:19052500
3:18547500:19052500	3:19057500:19382500
3:19057500:19382500	3:23027500:23852500
3:23027500:23852500	3:23922500:24287500
3:23922500:24287500	3:24292500:24765000
3:24292500:24765000	3:24770000:25385000
3:24770000:25385000	3:25457500:25640000
3:25457500:25640000	3:25645000:25920000
3:25645000:25920000	3:26177500:27095000
3:26177500:27095000	3:27735000:28402500
3:27735000:28402500	3:28670000:30035000
3:28670000:30035000	3:30040000:30802500
3:30040000:30802500	3:30807500:31952500
3:30807500:31952500	3:32205000:32405000
3:32205000:32405000	3:32437500:32532500
3:32437500:32532500	3:32537500:32752500
3:32537500:32752500	3:32978125:33152500
3:32978125:33152500	3:33157500:33440000
3:33157500:33440000	3:33645000:33897500
3:33645000:33897500	3:34317500:34767500
3:34317500:34767500	3:35967500:36762500
3:35967500:36762500	3:36767500:36922500
3:36767500:36922500	3:37022500:37328125
3:37022500:37328125	3:37427500:37876250
3:37427500:37876250	3:37888750:38077500
3:37888750:38077500	3:38537500:39105000
3:38537500:39105000	3:39137500:39432500
3:39137500:39432500	3:39437500:40230000
3:39437500:40230000	3:40235000:40362500
3:40235000:40362500	3:40367500:40490000
3:40367500:40490000	3:40600000:41370000
3:40600000:41370000	3:42277500:42565000
3:42277500:42565000	3:42595000:42812500
3:42595000:42812500	3:42898750:43582500
3:42898750:43582500	3:43846875:44310000
3:43846875:44310000	3:44555000:45050000
3:44555000:45050000	3:45055000:45238750
3:45055000:45238750	3:45246250:45542500
3:45246250:45542500	3:45547500:45720000
3:45547500:45720000	3:45787500:45965000
3:45787500:45965000	3:45970000:46130000
3:45970000:46130000	3:46237500:46507500
3:46237500:46507500	3:46530000:46727500
3:46530000:46727500	3:47036875:47445000
3:47036875:47445000	3:47502500:47852500
3:47502500:47852500	3:47865000:48220000
3:47865000:48220000	3:48225000:48490000
3:48225000:48490000	3:49521250:49722500
3:49521250:49722500	3:50600000:51425000
3:50600000:51425000	3:51522500:51958125
3:51522500:51958125	3:52460000:52740000
3:52460000:52740000	3:52789375:53122500
3:52789375:53122500	3:53127500:53255000
3:53127500:53255000	3:53397500:53959375
3:53397500:53959375	3:53965000:54471875
3:53965000:54471875	3:57053750:57404375
3:57053750:57404375	3:57975000:58162500
3:57975000:58162500	3:58295000:58540000
3:58295000:58540000	3:58577500:59187500
3:58577500:59187500	3:59192500:59542500
3:59192500:59542500	3:59547500:59847500
3:59547500:59847500	3:59882500:60458125
3:59882500:60458125	3:60557500:61387500
3:60557500:61387500	3:61530000:62187500
3:61530000:62187500	3:62575000:63260000
3:62575000:63260000	3:63312500:63817500
3:63312500:63817500	3:63997500:64490000
3:63997500:64490000	3:64495000:65752500
3:64495000:65752500	3:65795000:66192500
3:65795000:66192500	3:66247500:66955000
3:66247500:66955000	3:66972500:67162500
3:66972500:67162500	3:67385000:67857500
3:67385000:67857500	3:67920000:68980000
3:67920000:68980000	3:69485000:69727500
3:69485000:69727500	3:70065000:70507500
3:70065000:70507500	3:70520000:71000000
3:70520000:71000000	3:71022500:71737500
3:71022500:71737500	3:71742500:71917500
3:71742500:71917500	3:71922500:72335000
3:71922500:72335000	3:72937500:73147500
3:72937500:73147500	3:73152500:73525000
3:73152500:73525000	3:74347500:75591250
3:74347500:75591250	3:75840000:76697500
3:75840000:76697500	3:81330000:81702500
3:81330000:81702500	3:85752500:86592500
3:85752500:86592500	3:87252500:87822500
3:87252500:87822500	3:88242500:89217500
3:88242500:89217500	3:89412500:91256250
3:89412500:91256250	3:92758750:93800000
