1:3830000:4395000	1:4682500:5295625
2:118777500:118952500	2:118957500:119650000
2:118957500:119650000	2:120352500:121152500
2:120352500:121152500	2:121285000:121511250
2:121285000:121511250	2:122015000:122587500
2:122015000:122587500	2:127252500:127775000
2:127252500:127775000	2:128452500:129053750
2:128452500:129053750	2:129359375:130716250
2:129359375:130716250	2:132795625:134582500
2:132795625:134582500	2:134587500:135217500
2:134587500:135217500	2:135222500:135680000
2:135222500:135680000	2:135685000:136610000
2:135685000:136610000	2:136620000:136875000
2:136620000:136875000	2:136880000:137192500
2:136880000:137192500	2:137197500:138545000
2:137197500:138545000	2:138590000:139712500
2:138590000:139712500	2:139830000:141050000
2:139830000:141050000	2:143705000:144055000
2:143705000:144055000	2:144060000:144540000
2:144060000:144540000	2:144545000:145615000
2:144545000:145615000	2:147727500:148682500
2:147727500:148682500	2:148687500:149867500
2:148687500:149867500	2:149872500:150445000
2:149872500:150445000	2:151085000:152100000
2:151085000:152100000	2:152300000:152827500
2:152300000:152827500	2:152900000:153677500
2:152900000:153677500	2:153682500:154358125
2:153682500:154358125	2:157062500:158067500
2:157062500:158067500	2:158072500:158342500
2:158072500:158342500	2:158620000:158882500
2:158620000:158882500	2:159007500:159700000
2:159007500:159700000	2:159715000:159982500
2:159715000:159982500	2:159987500:160870000
2:159987500:160870000	2:160917500:161937500
2:160917500:161937500	2:162010000:162152500
2:162010000:162152500	2:164630000:165170000
2:164630000:165170000	2:166112500:167072500
2:166112500:167072500	2:167322500:167861250
2:167322500:167861250	2:168875000:169802500
2:168875000:169802500	2:169807500:170100625
2:169807500:170100625	2:170317500:171010000
2:170317500:171010000	2:171077500:171747500
2:171077500:171747500	2:172425000:172995000
2:172425000:172995000	2:173000000:173622500
2:173000000:173622500	2:174182500:174583750
2:174182500:174583750	2:174720000:175227500
2:174720000:175227500	2:175562500:176097500
2:175562500:176097500	2:176522500:176775000
2:176522500:176775000	2:177495000:178015000
2:177495000:178015000	2:178020000:178200000
2:178020000:178200000	2:178212500:178930000
2:178212500:178930000	2:178935000:179237500
2:178935000:179237500	2:179242500:179572500
2:179242500:179572500	2:179610000:180065000
2:179610000:180065000	2:180927500:181725000
2:180927500:181725000	2:181927500:182420000
2:181927500:182420000	2:183507500:184105000
2:183507500:184105000	2:184321250:185867500
2:184321250:185867500	2:186712500:187332500
2:186712500:187332500	2:187342500:187662500
2:187342500:187662500	2:188080000:188355000
2:188080000:188355000	2:189902500:190290000
2:189902500:190290000	2:190295000:190517500
2:190295000:190517500	2:190927500:191165625
2:190927500:191165625	2:191171875:191637500
2:191171875:191637500	2:191910000:192017500
2:191910000:192017500	2:192022500:192402500
2:192022500:192402500	2:192407500:192627500
2:192407500:192627500	2:192741875:193147500
2:192741875:193147500	2:194217500:194955000
2:194217500:194955000	2:195312500:195587500
2:195312500:195587500	2:196176250:196922500
2:196176250:196922500	2:196927500:197587500
2:196927500:197587500	2:198593750:199207500
2:198593750:199207500	2:199250000:200330000
2:199250000:200330000	2:200697500:201490000
2:200697500:201490000	2:201550000:201662500
2:201550000:201662500	2:201717500:202037500
2:201717500:202037500	2:202102500:202357500
2:202102500:202357500	2:202699375:203082500
2:202699375:203082500	2:203307500:203777500
2:203307500:203777500	2:203815000:204085000
2:203815000:204085000	2:204227500:204792500
2:204227500:204792500	2:204797500:205147500
2:204797500:205147500	2:205515000:206847500
2:205515000:206847500	2:207655000:208497500
2:207655000:208497500	2:208595000:209010000
2:208595000:209010000	2:210780000:211152500
2:210780000:211152500	2:211697500:212025000
2:211697500:212025000	2:212217500:212657500
2:212217500:212657500	2:214112500:215327500
2:214112500:215327500	2:216122500:216872500
2:216122500:216872500	2:216877500:217402500
2:216877500:217402500	2:217542500:218647500
2:217542500:218647500	2:218672500:218955000
2:218672500:218955000	2:218971250:219231875
2:218971250:219231875	2:219255000:219577500
2:219255000:219577500	2:221407500:222642500
2:221407500:222642500	2:223427500:223861875
2:223427500:223861875	2:224147500:224555000
2:224147500:224555000	2:224822500:225178125
2:224822500:225178125	2:225190000:225597500
2:225190000:225597500	2:226205000:226545000
2:226205000:226545000	2:228167500:228750000
2:228167500:228750000	2:229782500:230607500
2:229782500:230607500	2:230612500:230792500
2:230612500:230792500	2:230797500:231695000
2:230797500:231695000	2:231700000:231915000
2:231700000:231915000	2:232055000:232478750
2:232055000:232478750	2:232712500:233377500
2:232712500:233377500	2:233392500:233899375
2:233392500:233899375	2:233963750:234532500
2:233963750:234532500	2:234549375:235190000
2:234549375:235190000	2:235195000:235495000
2:235195000:235495000	2:235520000:236557500
2:235520000:236557500	2:238705000:239247500
2:238705000:239247500	2:239257500:239441250
2:239257500:239441250	2:239827500:240367500
2:239827500:240367500	2:240390000:240987500
2:240390000:240987500	2:241832500:242183750
2:241832500:242183750	2:242201250:243022500
2:242201250:243022500	20:57500:323750
20:57500:323750	20:1192500:1482500
20:1192500:1482500	20:1487500:1785000
20:1487500:1785000	20:1895000:2237500
20:1895000:2237500	20:2427500:2632500
20:2427500:2632500	20:2637500:3007500
20:2637500:3007500	20:4562500:4702500
20:4562500:4702500	20:4707500:5105000
20:4707500:5105000	20:5470625:6127500
20:5470625:6127500	20:15201875:16122500
20:15201875:16122500	20:17520000:18102500
20:17520000:18102500	20:18297500:18592500
20:18297500:18592500	20:18597500:18938750
20:18597500:18938750	20:19046250:19737500
20:19046250:19737500	20:20812500:21005000
20:20812500:21005000	20:21055000:21692500
20:21055000:21692500	20:23307500:23437500
20:23307500:23437500	20:23757500:24097500
20:23757500:24097500	20:24117500:24932500
20:24117500:24932500	20:25452500:27101250
20:25452500:27101250	20:30032500:30207500
20:30032500:30207500	20:30674375:31252500
20:30674375:31252500	20:31467500:31935000
20:31467500:31935000	20:31950000:32238750
20:31950000:32238750	20:32300000:32857500
20:32300000:32857500	20:32862500:33385000
20:32862500:33385000	20:34073750:34547500
20:34073750:34547500	20:34552500:34795000
20:34552500:34795000	20:35817500:36185000
20:35817500:36185000	20:37222500:37737500
20:37222500:37737500	20:37910000:38868750
20:37910000:38868750	20:39730000:40006875
20:39730000:40006875	20:40030000:40387500
20:40030000:40387500	20:40392500:41177500
20:40392500:41177500	20:41242500:42035625
20:41242500:42035625	20:42041875:42735000
20:42041875:42735000	20:43910625:44097500
20:43910625:44097500	20:44171250:44417500
20:44171250:44417500	20:46300000:47250000
20:46300000:47250000	20:47255000:47532500
20:47255000:47532500	20:47537500:47947500
20:47537500:47947500	20:47952500:48147500
20:47952500:48147500	20:48152500:48562500
20:48152500:48562500	20:49087500:49265000
20:49087500:49265000	20:49387500:49587500
20:49387500:49587500	20:49592500:49966875
20:49592500:49966875	20:49980625:50366250
20:49980625:50366250	20:50702500:52172500
20:50702500:52172500	20:52177500:52707500
20:52177500:52707500	20:52712500:52892500
20:52712500:52892500	20:55875000:56077500
20:55875000:56077500	20:56171250:56782500
20:56171250:56782500	20:56787500:57035000
20:56787500:57035000	20:57617500:58127500
20:57617500:58127500	20:59275000:60550625
20:59275000:60550625	20:60556875:60734375
20:60556875:60734375	20:62091875:62912500
20:62091875:62912500	21:16150000:17047500
21:16150000:17047500	21:18702500:18987500
21:18702500:18987500	21:18992500:19363750
21:18992500:19363750	21:22527500:23242500
21:22527500:23242500	21:26910000:27182500
21:26910000:27182500	21:27187500:27620000
21:27187500:27620000	21:27681250:28142500
21:27681250:28142500	21:29840000:30162500
21:29840000:30162500	21:30447500:30872500
21:30447500:30872500	21:31537500:32155000
21:31537500:32155000	21:32172500:32457500
21:32172500:32457500	21:33195000:33642500
21:33195000:33642500	21:33725000:33985000
21:33725000:33985000	21:33990000:34142500
21:33990000:34142500	21:34155000:34557500
21:34155000:34557500	21:34562500:35012500
21:34562500:35012500	21:35017500:35740000
21:35017500:35740000	21:35790000:36032500
21:35790000:36032500	21:36037500:36425000
21:36037500:36425000	21:36430000:37420000
21:36430000:37420000	21:37500000:37770000
21:37500000:37770000	21:37792500:38410000
21:37792500:38410000	21:38455000:38947500
21:38455000:38947500	21:39997500:40542500
21:39997500:40542500	21:40547500:40875000
21:40547500:40875000	21:40912500:41135000
21:40912500:41135000	21:41140000:42502500
21:41140000:42502500	21:43217500:43547500
21:43217500:43547500	21:43552500:43702500
21:43552500:43702500	21:43977500:44305000
21:43977500:44305000	21:44310000:44540000
21:44310000:44540000	21:45217500:45407500
21:45217500:45407500	21:45831250:46281250
21:45831250:46281250	21:46881875:47427500
21:46881875:47427500	22:17470000:18090000
22:17470000:18090000	22:18290000:18715000
22:18290000:18715000	22:18855000:19701250
22:18855000:19701250	22:19710000:19952500
22:19710000:19952500	22:20615000:21112500
22:20615000:21112500	22:22975625:23292500
22:22975625:23292500	22:23297500:23495000
22:23297500:23495000	22:23500000:23931875
22:23500000:23931875	22:24656875:25017500
22:24656875:25017500	22:25262500:25632500
22:25262500:25632500	22:25637500:26202500
22:25637500:26202500	22:26212500:26750000
22:26212500:26750000	22:26755000:27082500
22:26755000:27082500	22:29717500:30487500
22:29717500:30487500	22:30492500:30667500
22:30492500:30667500	22:30672500:30995000
22:30672500:30995000	22:32172500:32377500
22:32172500:32377500	22:32392500:32902500
22:32392500:32902500	22:32907500:33512500
22:32907500:33512500	22:33602500:35490000
22:33602500:35490000	22:35617500:35970000
22:35617500:35970000	22:35992500:36522500
22:35992500:36522500	22:37142500:37437500
22:37142500:37437500	22:37442500:37648125
22:37442500:37648125	22:38377500:38792500
22:38377500:38792500	22:38797500:39037500
22:38797500:39037500	22:39252500:39557500
22:39252500:39557500	22:39852500:40435000
22:39852500:40435000	22:40440000:40803750
22:40440000:40803750	22:40811250:40902500
22:40811250:40902500	22:41067500:41300000
22:41067500:41300000	22:41305000:41692500
22:41305000:41692500	22:42050000:42350000
22:42050000:42350000	22:43055000:43587500
22:43055000:43587500	22:43597500:43805000
22:43597500:43805000	22:44327500:45202500
22:44327500:45202500	22:45635000:45887500
22:45635000:45887500	22:45962500:46358125
22:45962500:46358125	22:46502500:46761250
22:46502500:46761250	22:47178750:47577500
22:47178750:47577500	22:47720000:48765000
22:47720000:48765000	22:49421875:50130000
22:49421875:50130000	3:2745000:3227500
3:2745000:3227500	3:3237500:4310000
3:3237500:4310000	3:4320000:4700000
3:4320000:4700000	3:4710000:5160000
3:4710000:5160000	3:5165000:5302500
3:5165000:5302500	3:8943125:9382500
3:8943125:9382500	3:9780000:10367500
3:9780000:10367500	3:10372500:10822500
3:10372500:10822500	3:11187500:11932500
3:11187500:11932500	3:12100000:12527500
3:12100000:12527500	3:13085000:13535000
3:13085000:13535000	3:13932500:14235000
3:13932500:14235000	3:14252500:14667500
3:14252500:14667500	3:15170000:15467500
3:15170000:15467500	3:15477500:15630000
3:15477500:15630000	3:15635000:15897500
3:15635000:15897500	3:15932500:16287500
3:15932500:16287500	3:16292500:16612500
3:16292500:16612500	3:16617500:17302500
3:16617500:17302500	3:17307500:17495000
3:17307500:17495000	3:17520000:17900000
3:17520000:17900000	3:17905000:18250000
3:17905000:18250000	3:18365000:19077500
3:18365000:19077500	3:19892500:20410625
3:19892500:20410625	3:22955000:23830000
3:22955000:23830000	3:24574375:25407500
3:24574375:25407500	3:25572500:26027500
3:25572500:26027500	3:27272500:27725000
3:27272500:27725000	3:27735000:28452500
3:27735000:28452500	3:30030000:30805000
3:30030000:30805000	3:32200000:32402500
3:32200000:32402500	3:32407500:32550000
3:32407500:32550000	3:32975000:33162500
3:32975000:33162500	3:33167500:33412500
3:33167500:33412500	3:36682500:37022500
3:36682500:37022500	3:37842500:38020000
3:37842500:38020000	3:38067500:38377500
3:38067500:38377500	3:38827500:39072500
3:38827500:39072500	3:39077500:39467500
3:39077500:39467500	3:40167500:40595000
3:40167500:40595000	3:41915000:42152500
3:41915000:42152500	3:42157500:42277500
3:42157500:42277500	3:42282500:42517500
3:42282500:42517500	3:42843125:43585000
3:42843125:43585000	3:43852500:44330000
3:43852500:44330000	3:44335000:44507500
3:44335000:44507500	3:44525000:45015000
3:44525000:45015000	3:45532500:45717500
3:45532500:45717500	3:45777500:45982500
3:45777500:45982500	3:45987500:46196250
3:45987500:46196250	3:46512500:46727500
3:46512500:46727500	3:46924375:47430000
3:46924375:47430000	3:47447500:47862500
3:47447500:47862500	3:47867500:48212500
3:47867500:48212500	3:48217500:48682500
3:48217500:48682500	3:48712500:49007500
3:48712500:49007500	3:49518750:49722500
3:49518750:49722500	3:50503125:51427500
3:50503125:51427500	3:51525000:51956250
3:51525000:51956250	3:52742500:53142500
3:52742500:53142500	3:53990000:55330000
3:53990000:55330000	3:55892500:56355000
3:55892500:56355000	3:57531250:57955000
3:57531250:57955000	3:58267500:58568750
3:58267500:58568750	3:59162500:59532500
3:59162500:59532500	3:62357500:62575000
3:62357500:62575000	3:62665000:63302500
3:62665000:63302500	3:63822500:64017500
3:63822500:64017500	3:64022500:64512500
3:64022500:64512500	3:66194375:66947500
3:66194375:66947500	3:67352500:67867500
3:67352500:67867500	3:67872500:69022500
3:67872500:69022500	3:69167500:69497500
3:69167500:69497500	3:70052500:70505000
3:70052500:70505000	3:70517500:70982500
3:70517500:70982500	3:70987500:71727500
3:70987500:71727500	3:71922500:72832500
3:71922500:72832500	3:72967500:73175000
3:72967500:73175000	3:81512500:82295000
3:81512500:82295000	3:87142500:88280000
3:87142500:88280000	3:88537500:89232500
3:88537500:89232500	3:89412500:91256250
3:89412500:91256250	3:92758750:93857500
3:92758750:93857500	3:94106250:94728125
3:94106250:94728125	3:97425000:97757500
3:97425000:97757500	3:98445000:99467500
3:98445000:99467500	3:99497500:99997500
3:99497500:99997500	3:101405000:101970000
3:101405000:101970000	3:101982500:102335000
3:101982500:102335000	3:102521250:103837500
3:102521250:103837500	3:104165000:105277500
3:104165000:105277500	3:105282500:105597500
3:105282500:105597500	3:105602500:106407500
3:105602500:106407500	3:107555000:108207500
3:107555000:108207500	3:108372500:108887500
3:108372500:108887500	3:109136250:109952500
3:109136250:109952500	3:110760000:111252500
3:110760000:111252500	3:111421875:111785000
3:111421875:111785000	3:111790000:112287500
3:111790000:112287500	3:112292500:112752500
3:112292500:112752500	3:112762500:113160000
3:112762500:113160000	3:113165000:113307500
3:113165000:113307500	3:113312500:113537500
3:113312500:113537500	3:113802500:114092500
3:113802500:114092500	3:114727500:114945000
3:114727500:114945000	3:114950000:115645000
3:114950000:115645000	3:118520000:118847500
3:118520000:118847500	3:119417500:119942500
3:119417500:119942500	3:119947500:120260000
3:119947500:120260000	3:120265000:120667500
3:120265000:120667500	3:121220000:121630000
3:121220000:121630000	3:121759375:122087500
3:121759375:122087500	3:122092500:122253750
3:122092500:122253750	3:122262500:122445000
3:122262500:122445000	3:122520625:123007500
3:122520625:123007500	3:123017500:123435000
3:123017500:123435000	3:123452500:124265000
3:123452500:124265000	3:124437500:124632500
3:124437500:124632500	3:127275000:127730000
3:127275000:127730000	3:127740000:128332500
3:127740000:128332500	3:128337500:128606250
3:128337500:128606250	3:128684375:129077500
3:128684375:129077500	3:129320000:129780625
3:129320000:129780625	3:129838125:130352500
3:129838125:130352500	3:132067500:132442500
3:132067500:132442500	3:132447500:133130000
3:132447500:133130000	3:133140000:133407500
3:133140000:133407500	3:133797500:134325000
3:133797500:134325000	3:136782500:137777500
3:136782500:137777500	3:138277500:138705000
3:138277500:138705000	3:138742500:139125000
3:138742500:139125000	3:139130000:139412500
3:139130000:139412500	3:139493750:140595000
3:139493750:140595000	3:140600000:140922500
3:140600000:140922500	3:141177500:141285000
3:141177500:141285000	3:141365000:141667500
3:141365000:141667500	3:142277500:142475000
3:142277500:142475000	3:142485000:142732500
3:142485000:142732500	3:143742500:144432500
3:143742500:144432500	3:145825000:146497500
3:145825000:146497500	3:148645000:149452500
3:148645000:149452500	3:149612500:149982500
3:149612500:149982500	3:149987500:150245000
3:149987500:150245000	3:150250000:150617500
3:150250000:150617500	3:150757500:150870000
3:150757500:150870000	3:150875000:151120000
3:150875000:151120000	3:151670000:152335000
3:151670000:152335000	3:152687500:153767500
3:152687500:153767500	3:155717500:156247500
3:155717500:156247500	3:156252500:157132500
3:156252500:157132500	3:157210000:157747500
3:157210000:157747500	3:157752500:158350000
3:157752500:158350000	3:158355000:158565000
3:158355000:158565000	3:160292500:160687500
3:160292500:160687500	3:160710000:160977500
3:160710000:160977500	3:160982500:161245000
3:160982500:161245000	3:167880000:168755000
3:167880000:168755000	3:168847500:169450000
3:168847500:169450000	3:169455000:169900000
3:169455000:169900000	3:169905000:170132500
3:169905000:170132500	3:170632500:171327500
3:170632500:171327500	3:171332500:171572500
3:171332500:171572500	3:171642500:172182500
3:171642500:172182500	3:172187500:172555000
3:172187500:172555000	3:178680000:179507500
3:178680000:179507500	3:180277500:180770000
3:180277500:180770000	3:181422500:182407500
3:181422500:182407500	3:182722500:183137500
3:182722500:183137500	3:183142500:183602500
3:183142500:183602500	3:183607500:184050000
3:183607500:184050000	3:184058750:184267500
3:184058750:184267500	3:184272500:184550000
3:184272500:184550000	3:185575000:185927500
3:185575000:185927500	3:185942500:186277500
3:185942500:186277500	3:186542500:186922500
3:186542500:186922500	3:186927500:187111875
3:186927500:187111875	3:187118125:187442500
3:187118125:187442500	3:187447500:188770000
3:187447500:188770000	3:190148750:190527500
3:190148750:190527500	3:193300000:194047500
3:193300000:194047500	3:194177500:194347500
3:194177500:194347500	3:194352500:194987500
3:194352500:194987500	3:194992500:195321250
3:194992500:195321250	3:195729375:195925000
3:195729375:195925000	3:195935000:196242500
3:195935000:196242500	3:196560625:196693750
3:196560625:196693750	3:196701250:196927500
3:196701250:196927500	4:22500:671875
4:22500:671875	4:695000:987500
4:695000:987500	4:1012500:1668750
4:1012500:1668750	4:2187500:2476875
4:2187500:2476875	4:2735000:3065000
4:2735000:3065000	4:3077500:3568750
4:3077500:3568750	4:4452500:4607500
4:4452500:4607500	4:4862500:6185625
4:4862500:6185625	4:6524375:6887500
4:6524375:6887500	4:6897500:7132500
4:6897500:7132500	4:7733125:8112500
4:7733125:8112500	4:9343125:10567500
4:9343125:10567500	4:11377500:11827500
4:11377500:11827500	4:11954375:12672500
4:11954375:12672500	4:12690000:13662500
4:12690000:13662500	4:13680000:14440000
4:13680000:14440000	4:15145000:15705000
4:15145000:15705000	4:16015000:16302500
4:16015000:16302500	4:16595000:17312500
4:16595000:17312500	4:17322500:17482500
4:17322500:17482500	4:17812500:18708750
4:17812500:18708750	4:20745000:21232500
4:20745000:21232500	4:21730000:22332500
4:21730000:22332500	4:22385000:22810000
4:22385000:22810000	4:25097500:25493125
4:25097500:25493125	4:25615000:26350000
4:25615000:26350000	4:33845000:34242500
4:33845000:34242500	4:35965000:36477500
4:35965000:36477500	4:36535000:37412500
4:36535000:37412500	4:37575000:37792500
4:37575000:37792500	4:37797500:38047500
4:37797500:38047500	4:38052500:38747500
4:38052500:38747500	4:38887500:39185000
4:38887500:39185000	4:41232500:41692500
4:41232500:41692500	4:41712500:41910000
4:41712500:41910000	4:41915000:42257500
4:41915000:42257500	4:42537500:42957500
4:42537500:42957500	4:46817500:47248750
4:46817500:47248750	4:47382500:47637500
4:47382500:47637500	4:47642500:47962500
4:47642500:47962500	4:48577500:50312500
4:48577500:50312500	4:51897500:52930000
4:51897500:52930000	4:53212500:53867500
4:53212500:53867500	4:53990000:54337500
4:53990000:54337500	4:54762500:55157500
4:54762500:55157500	4:55277500:56047500
4:55277500:56047500	4:56165000:56467500
4:56165000:56467500	4:56930000:57225000
4:56930000:57225000	4:58421250:59360000
4:58421250:59360000	4:68277500:68828750
4:68277500:68828750	4:69072500:69482500
4:69072500:69482500	4:69530000:70123125
4:69530000:70123125	4:70405000:70800000
4:70405000:70800000	4:71432500:71922500
4:71432500:71922500	4:72242500:72686250
4:72242500:72686250	4:73875000:74192500
4:73875000:74192500	4:75010000:75210000
4:75010000:75210000	4:75220000:75682500
4:75220000:75682500	4:76372500:76800000
4:76372500:76800000	4:76805000:77060000
4:76805000:77060000	4:77070000:77325000
4:77070000:77325000	4:78555000:78865000
4:78555000:78865000	4:79467500:79887500
4:79467500:79887500	4:79915000:80752500
4:79915000:80752500	4:80812500:81177500
4:80812500:81177500	4:81195000:82285000
4:81195000:82285000	4:82297500:82835000
4:82297500:82835000	4:83372500:83722500
4:83372500:83722500	4:83727500:83937500
4:83727500:83937500	4:83942500:84412500
4:83942500:84412500	4:84417500:84572500
4:84417500:84572500	4:84577500:85492500
4:84577500:85492500	4:87362500:87797500
4:87362500:87797500	4:87802500:88055000
4:87802500:88055000	4:88060000:88257500
4:88060000:88257500	4:88920000:89127500
4:88920000:89127500	4:89132500:89445000
4:89132500:89445000	4:89450000:89585000
4:89450000:89585000	4:89717500:90037500
4:89717500:90037500	4:90047500:90387500
4:90047500:90387500	4:90530000:91077500
4:90530000:91077500	4:94246250:94962500
4:94246250:94962500	4:95075000:95607500
4:95075000:95607500	4:96060000:96507500
4:96060000:96507500	4:96772500:97197500
4:96772500:97197500	4:99287500:99902500
4:99287500:99902500	4:100017500:100415000
4:100017500:100415000	4:100420000:100956875
4:100420000:100956875	4:101015000:101702500
4:101015000:101702500	4:102027500:102787500
4:102027500:102787500	4:103207500:104162500
4:103207500:104162500	4:104812500:105190000
4:104812500:105190000	4:105942500:106447500
4:105942500:106447500	4:106452500:106837500
4:106452500:106837500	4:107110000:107335000
4:107110000:107335000	4:108662500:108842500
4:108662500:108842500	4:108847500:109092500
4:108847500:109092500	4:109097500:109592500
4:109097500:109592500	4:109655000:110325000
4:109655000:110325000	4:110330000:110912500
4:110330000:110912500	4:112907500:113227500
4:112907500:113227500	4:113242500:113723125
4:113242500:113723125	4:114260000:114687500
4:114260000:114687500	4:114692500:115317500
4:114692500:115317500	4:119471875:119827500
4:119471875:119827500	4:119842500:120227500
4:119842500:120227500	4:120987500:121525000
4:120987500:121525000	4:123207500:123507500
4:123207500:123507500	4:123512500:123672500
4:123512500:123672500	4:125344375:126208750
4:125344375:126208750	4:127912500:128390000
4:127912500:128390000	4:128527500:128785000
4:128527500:128785000	4:138428750:138813125
4:138428750:138813125	4:139921250:140547500
4:139921250:140547500	4:140857500:141340000
4:140857500:141340000	4:142147500:142912500
4:142147500:142912500	4:142917500:143837500
4:142917500:143837500	4:144270000:144512500
4:144270000:144512500	4:144948750:145985000
4:144948750:145985000	4:145990000:146537500
4:145990000:146537500	4:147147500:147467500
4:147147500:147467500	4:147597500:148420000
4:147597500:148420000	4:148495000:148813750
4:148495000:148813750	4:148821250:150235000
4:148821250:150235000	4:151167500:151995000
4:151167500:151995000	4:152182500:152542500
4:152182500:152542500	4:152598750:153332500
4:152598750:153332500	4:153350000:153695000
4:153350000:153695000	4:153700000:153997500
4:153700000:153997500	4:154057500:154242500
4:154057500:154242500	4:154247500:154690000
4:154247500:154690000	4:154695000:155055000
4:154695000:155055000	4:155447500:155570000
4:155447500:155570000	4:155695000:156322500
4:155695000:156322500	4:159525000:159780000
4:159525000:159780000	4:159785000:160405000
4:159785000:160405000	4:160425000:162788750
4:160425000:162788750	4:163950000:164375000
4:163950000:164375000	4:164467500:164702500
4:164467500:164702500	4:164707500:164983125
4:164707500:164983125	4:164986875:165670000
4:164986875:165670000	4:165995000:166442500
4:165995000:166442500	4:167177500:167372500
4:167177500:167372500	4:167882500:168257500
4:167882500:168257500	4:169810000:170520000
4:169810000:170520000	4:170525000:170700000
4:170525000:170700000	4:170710000:171050000
4:170710000:171050000	4:173850000:174232500
4:173850000:174232500	4:174242500:174437500
4:174242500:174437500	4:174457500:175110000
4:174457500:175110000	4:176892500:177322500
4:176892500:177322500	4:177422500:177810000
4:177422500:177810000	4:178012500:178891875
4:178012500:178891875	4:179195000:179597500
4:179195000:179597500	4:182062500:183060000
4:182062500:183060000	4:183325000:183733750
4:183325000:183733750	4:183972500:184337500
4:183972500:184337500	4:184347500:184665000
4:184347500:184665000	4:185127500:185652500
4:185127500:185652500	4:185675000:185932500
4:185675000:185932500	4:186127500:186400000
4:186127500:186400000	4:186405000:186547500
4:186405000:186547500	4:186552500:187215000
4:186552500:187215000	5:4125000:4842500
5:4125000:4842500	5:5375000:6247500
5:5375000:6247500	5:6285000:6597500
5:6285000:6597500	5:6602500:6832500
5:6602500:6832500	5:8107500:9457500
5:8107500:9457500	5:9477500:10125000
5:9477500:10125000	5:10185000:10450000
5:10185000:10450000	5:12170000:12647500
5:12170000:12647500	5:14056250:14313750
5:14056250:14313750	5:14321250:14662500
5:14321250:14662500	5:14667500:15087500
5:14667500:15087500	5:15110000:16005000
5:15110000:16005000	5:16433750:16827500
5:16433750:16827500	5:17673750:19385000
5:17673750:19385000	5:20290000:20830000
5:20290000:20830000	5:31812500:32152500
5:31812500:32152500	5:32208125:32650000
5:32208125:32650000	5:33352500:33987500
5:33352500:33987500	5:34244375:34917500
5:34244375:34917500	5:34935000:35592500
5:34935000:35592500	5:35767500:36055000
5:35767500:36055000	5:36060000:36625000
5:36060000:36625000	5:37822500:38132500
5:37822500:38132500	5:38390000:38895000
5:38390000:38895000	5:38900000:39132500
5:38900000:39132500	5:39677500:39887500
5:39677500:39887500	5:40907500:41685000
5:40907500:41685000	5:48693750:50200000
5:48693750:50200000	5:51937500:52232500
5:51937500:52232500	5:52237500:52437500
5:52237500:52437500	5:52702500:53520000
5:52702500:53520000	5:53525000:53790000
5:53525000:53790000	5:53795000:54182500
5:53795000:54182500	5:54187500:54547500
5:54187500:54547500	5:54552500:55020000
5:54552500:55020000	5:55155000:55498750
5:55155000:55498750	5:56586250:57017500
5:56586250:57017500	5:57132500:57945000
5:57132500:57945000	5:58125000:58485000
5:58125000:58485000	5:58490000:58697500
5:58490000:58697500	5:58730000:59175000
5:58730000:59175000	5:59927500:61447500
5:59927500:61447500	5:61487500:61717500
5:61487500:61717500	5:62442500:63447500
5:62442500:63447500	5:65032500:65507500
5:65032500:65507500	5:65537500:66080000
5:65537500:66080000	5:66522500:67577500
5:66522500:67577500	5:67582500:67915000
5:67582500:67915000	5:68361250:69298750
5:68361250:69298750	5:70226250:71637500
5:70226250:71637500	5:71642500:72241875
5:71642500:72241875	5:72887500:73117500
5:72887500:73117500	5:73122500:73972500
5:73122500:73972500	5:74812500:75017500
5:74812500:75017500	5:75552500:76107500
5:75552500:76107500	5:76112500:76310000
5:76112500:76310000	5:76315000:76835000
5:76315000:76835000	5:76882500:77292500
5:76882500:77292500	5:78237500:78430000
5:78237500:78430000	5:78832500:79190000
5:78832500:79190000	5:79200000:79372500
5:79200000:79372500	5:79377500:79650000
5:79377500:79650000	5:79922500:80595000
5:79922500:80595000	5:80600000:81592500
5:80600000:81592500	5:81597500:82107500
5:81597500:82107500	5:82217500:83001250
5:82217500:83001250	5:83267500:83999375
5:83267500:83999375	5:85795000:86035000
5:85795000:86035000	5:87005000:87283750
5:87005000:87283750	5:88227500:88915000
5:88227500:88915000	5:89005000:89502500
5:89005000:89502500	5:89630000:90097500
5:89630000:90097500	5:90485000:90845000
5:90485000:90845000	5:95187500:95687500
5:95187500:95687500	5:95700000:95947500
5:95700000:95947500	5:96057500:96552500
5:96057500:96552500	5:96557500:97082500
5:96557500:97082500	5:98216875:98560000
5:98216875:98560000	5:99430625:99663750
5:99430625:99663750	5:99714375:100880000
5:99714375:100880000	5:101190000:101465000
5:101190000:101465000	5:101812500:102665000
5:101812500:102665000	5:107205000:107482500
5:107205000:107482500	5:107557500:107730000
5:107557500:107730000	5:107851250:108860000
5:107851250:108860000	5:110382500:110877500
5:110382500:110877500	5:110882500:111512500
5:110882500:111512500	5:111837500:112122500
5:111837500:112122500	5:113007500:114415000
5:113007500:114415000	5:114595000:114962500
5:114595000:114962500	5:115447500:116322500
5:115447500:116322500	5:116885000:117152500
5:116885000:117152500	5:118222500:118887500
5:118222500:118887500	5:119120000:119818750
5:119120000:119818750	5:121260000:121582500
5:121260000:121582500	5:121952500:122670000
