1:2112500:2342500	1:2697500:3357500
17:40010000:40267500	17:40567500:40708750
17:40567500:40708750	17:40716875:41172500
17:40716875:41172500	17:41418750:41562500
17:41418750:41562500	17:42596250:42842500
17:42596250:42842500	17:42987500:43208750
17:42987500:43208750	17:43287500:43546250
17:43287500:43546250	17:43648750:44062500
17:43648750:44062500	17:44067500:44473750
17:44067500:44473750	17:45133750:45568750
17:45133750:45568750	17:45892500:46062500
17:45892500:46062500	17:46207500:46737500
17:46207500:46737500	17:46742500:47197500
17:46742500:47197500	17:47257500:47487500
17:47257500:47487500	17:47492500:47633750
17:47492500:47633750	17:47641250:47790000
17:47641250:47790000	17:47947500:48105000
17:47947500:48105000	17:48255000:48440000
17:48255000:48440000	17:48562500:48792500
17:48562500:48792500	17:48817500:48917500
17:48817500:48917500	17:48927500:49052500
17:48927500:49052500	17:49057500:49362500
17:49057500:49362500	17:51702500:52955000
17:51702500:52955000	17:52985000:53412500
17:52985000:53412500	17:53417500:53597500
17:53417500:53597500	17:53602500:53857500
17:53602500:53857500	17:54877500:55040000
17:54877500:55040000	17:55155000:55917500
17:55155000:55917500	17:55922500:56092500
17:55922500:56092500	17:56282500:56577500
17:56282500:56577500	17:56582500:56770000
17:56582500:56770000	17:56775000:57235000
17:56775000:57235000	17:57815000:57971250
17:57815000:57971250	17:58178750:58542500
17:58178750:58542500	17:58752500:59487500
17:58752500:59487500	17:59492500:59697500
17:59492500:59697500	17:59702500:59950000
17:59702500:59950000	17:60007500:60500000
17:60007500:60500000	17:60563125:61036875
17:60563125:61036875	17:61056250:61505000
17:61056250:61505000	17:61510000:61697500
17:61510000:61697500	17:61965000:62210000
17:61965000:62210000	17:62215000:62426250
17:62215000:62426250	17:62505000:62788125
17:62505000:62788125	17:62835625:63137500
17:62835625:63137500	17:63207500:63562500
17:63207500:63562500	17:63597500:64175000
17:63597500:64175000	17:64180000:64702500
17:64180000:64702500	17:64707500:65057500
17:64707500:65057500	17:65350000:65717500
17:65350000:65717500	17:65780000:65992500
17:65780000:65992500	17:66022500:66455000
17:66022500:66455000	17:66612500:66752500
17:66612500:66752500	17:66757500:66960000
17:66757500:66960000	17:66970000:67302500
17:66970000:67302500	17:67522500:68147500
17:67522500:68147500	17:68152500:68627500
17:68152500:68627500	17:68632500:69117500
17:68632500:69117500	17:69122500:70551875
17:69122500:70551875	17:70565625:70902500
17:70565625:70902500	17:70957500:71250000
17:70957500:71250000	17:71392500:72197500
17:71392500:72197500	17:72550000:72652500
17:72550000:72652500	17:73283750:73412500
17:73283750:73412500	17:73584375:73757500
17:73584375:73757500	17:74010625:74447500
17:74010625:74447500	17:74535000:74778750
17:74535000:74778750	17:74786250:75060000
17:74786250:75060000	17:75065000:75257500
17:75065000:75257500	17:75262500:75481250
17:75262500:75481250	17:76257500:76442500
17:76257500:76442500	17:76448125:76853750
17:76448125:76853750	17:77080000:77681250
17:77080000:77681250	17:77703750:77973750
17:77703750:77973750	17:77981250:78375000
17:77981250:78375000	17:78380000:78967500
17:78380000:78967500	17:79230000:79730625
17:79230000:79730625	17:80152500:80612500
17:80152500:80612500	17:80737500:81152500
17:80737500:81152500	18:62500:722500
18:62500:722500	18:727500:862500
18:727500:862500	18:917500:1707500
18:917500:1707500	18:2315000:2567500
18:2315000:2567500	18:2905000:3262500
18:2905000:3262500	18:3687500:4087500
18:3687500:4087500	18:4092500:5057500
18:4092500:5057500	18:5412500:5585000
18:5412500:5585000	18:5590000:5857500
18:5590000:5857500	18:5867500:6572500
18:5867500:6572500	18:7197500:8440000
18:7197500:8440000	18:8617500:9030000
18:8617500:9030000	18:9675000:9947500
18:9675000:9947500	18:9952500:10547500
18:9952500:10547500	18:12684375:12957500
18:12684375:12957500	18:13147500:13822500
18:13147500:13822500	18:13828750:14725625
18:13828750:14725625	18:17676875:18765000
18:17676875:18765000	18:19486875:20350000
18:19486875:20350000	18:20575000:21007500
18:20575000:21007500	18:21077500:21172500
18:21077500:21172500	18:21757500:21932500
18:21757500:21932500	18:22101875:22312500
18:22101875:22312500	18:22322500:23507500
18:22322500:23507500	18:23572500:23792500
18:23572500:23792500	18:25210000:25832500
18:25210000:25832500	18:26430000:27412500
18:26430000:27412500	18:28517500:29122500
18:28517500:29122500	18:29127500:29422500
18:29127500:29422500	18:29727500:30157500
18:29727500:30157500	18:30167500:30765000
18:30167500:30765000	18:31637500:31910000
18:31637500:31910000	18:32047500:32522500
18:32047500:32522500	18:32547500:32792500
18:32547500:32792500	18:32797500:32957500
18:32797500:32957500	18:32962500:33317500
18:32962500:33317500	18:33322500:33587500
18:33322500:33587500	18:33780000:33892500
18:33780000:33892500	18:34232500:34900000
18:34232500:34900000	18:35155000:35902500
18:35155000:35902500	18:36362500:37495000
18:36362500:37495000	18:38305000:39497500
18:38305000:39497500	18:39660000:41132500
18:39660000:41132500	18:41897500:42242500
18:41897500:42242500	18:42247500:42482500
18:42247500:42482500	18:43237500:43692500
18:43237500:43692500	18:43765000:44306250
18:43765000:44306250	18:44328750:44540000
18:44328750:44540000	18:44545000:44745000
18:44545000:44745000	18:44872500:45282500
18:44872500:45282500	18:45287500:45550000
18:45287500:45550000	18:45997500:46187500
18:45997500:46187500	18:46192500:46535000
18:46192500:46535000	18:46540000:47012500
18:46540000:47012500	18:47017500:47402500
18:47017500:47402500	18:47435000:48015000
18:47435000:48015000	18:48167500:48327500
18:48167500:48327500	18:48332500:48612500
18:48332500:48612500	18:49122500:50392500
18:49122500:50392500	18:51192500:51655000
18:51192500:51655000	18:51660000:51915000
18:51660000:51915000	18:52342500:52812500
18:52342500:52812500	18:54330000:55252500
18:54330000:55252500	18:55257500:55532500
18:55257500:55532500	18:56177500:56432500
18:56177500:56432500	18:56437500:56817500
18:56437500:56817500	18:56882500:57097500
18:56882500:57097500	18:57102500:57642500
18:57102500:57642500	18:57662500:58395000
18:57662500:58395000	18:59827500:60087500
18:59827500:60087500	18:60092500:60262500
18:60092500:60262500	18:60355000:60662500
18:60355000:60662500	18:60667500:61032500
18:60667500:61032500	18:61167500:61680000
18:61167500:61680000	18:61685000:62135000
18:61685000:62135000	18:62162500:62837500
18:62162500:62837500	18:64150000:64750000
18:64150000:64750000	18:64867500:65910000
18:64867500:65910000	18:65972500:66327500
18:65972500:66327500	18:66332500:66517500
18:66332500:66517500	18:67817500:68182500
18:67817500:68182500	18:71795000:72025000
18:71795000:72025000	18:72030000:72265000
18:72030000:72265000	18:72270000:73217500
18:72270000:73217500	18:73510000:74075000
18:73510000:74075000	18:74080000:74482500
18:74080000:74482500	18:74500000:74931250
18:74500000:74931250	18:74943750:75427500
18:74943750:75427500	18:76242500:76737500
18:76242500:76737500	18:76765000:77127500
18:76765000:77127500	18:77132500:77433750
18:77132500:77433750	19:2412500:2957500
19:2412500:2957500	19:5032500:5653750
19:5032500:5653750	19:9169375:9717500
19:9169375:9717500	19:9722500:9954375
19:9722500:9954375	19:10030000:10222500
19:10030000:10222500	19:13095000:13213750
19:13095000:13213750	19:13241250:13916250
19:13241250:13916250	19:14612500:14805000
19:14612500:14805000	19:15682500:16162500
19:15682500:16162500	19:16337500:16640000
19:16337500:16640000	19:18548750:19022500
19:18548750:19022500	19:28682500:29227500
19:28682500:29227500	19:30667500:31150000
19:30667500:31150000	19:31155000:31502500
19:31155000:31502500	19:31522500:31972500
19:31522500:31972500	19:32157500:32772500
19:32157500:32772500	19:33582500:33907500
19:33582500:33907500	19:34270000:34657500
19:34270000:34657500	19:34672500:34885625
19:34672500:34885625	19:34992500:35450000
19:34992500:35450000	19:36675625:37763125
19:36675625:37763125	19:37784375:38372500
19:37784375:38372500	19:38377500:38717500
19:38377500:38717500	19:40020000:40372500
19:40020000:40372500	19:41952500:42107500
19:41952500:42107500	19:42120000:42555625
19:42120000:42555625	19:42579375:42927500
19:42579375:42927500	19:43966250:44312500
19:43966250:44312500	19:44317500:45060625
19:44317500:45060625	19:46444375:46840000
19:46444375:46840000	19:48657500:48805625
19:48657500:48805625	19:49117500:49520000
19:49117500:49520000	19:52342500:52751250
19:52342500:52751250	19:52780625:53298125
19:52780625:53298125	19:53317500:54213750
19:53317500:54213750	19:54261250:54607500
19:54261250:54607500	19:54998750:55625000
19:54998750:55625000	19:56012500:56178125
19:56012500:56178125	19:56877500:57646875
19:56877500:57646875	19:57817500:59094159
19:57817500:59094159	2:672500:1650000
2:672500:1650000	2:1982500:3147500
2:1982500:3147500	2:3187500:3392500
2:3187500:3392500	2:3425000:3725000
2:3425000:3725000	2:5787500:6970000
2:5787500:6970000	2:6975000:7172500
2:6975000:7172500	2:7227500:7537500
2:7227500:7537500	2:7542500:7822500
2:7542500:7822500	2:7827500:8437500
2:7827500:8437500	2:8967500:9267500
2:8967500:9267500	2:9272500:9591250
2:9272500:9591250	2:9932500:10196250
2:9932500:10196250	2:10208750:10605000
2:10208750:10605000	2:10615000:10825000
2:10615000:10825000	2:10830000:11270000
2:10830000:11270000	2:11275000:11607500
2:11275000:11607500	2:11817500:11932500
2:11817500:11932500	2:11937500:12550000
2:11937500:12550000	2:12555000:13192500
2:12555000:13192500	2:16780000:16940000
2:16780000:16940000	2:16945000:17087500
2:16945000:17087500	2:17092500:17615000
2:17092500:17615000	2:17637500:17880000
2:17637500:17880000	2:17885000:18030000
2:17885000:18030000	2:18035000:18460000
2:18035000:18460000	2:18555000:20082500
2:18555000:20082500	2:20087500:20305000
2:20087500:20305000	2:20555000:20857500
2:20555000:20857500	2:20862500:21212500
2:20862500:21212500	2:21607500:23575000
2:21607500:23575000	2:23987500:24312500
2:23987500:24312500	2:24470000:24602500
2:24470000:24602500	2:24607500:25092500
2:24607500:25092500	2:25197500:25443750
2:25197500:25443750	2:25451250:25872500
2:25451250:25872500	2:26047500:26387500
2:26047500:26387500	2:26572500:26707500
2:26572500:26707500	2:26807500:27000000
2:26807500:27000000	2:27022500:27185000
2:27022500:27185000	2:27312500:27580000
2:27312500:27580000	2:27597500:27897500
2:27597500:27897500	2:27903750:28777500
2:27903750:28777500	2:28782500:29020000
2:28782500:29020000	2:29165000:29437500
2:29165000:29437500	2:29442500:30352500
2:29442500:30352500	2:30357500:30922500
2:30357500:30922500	2:30927500:31850000
2:30927500:31850000	2:32062500:32417500
2:32062500:32417500	2:32842500:33895000
2:32842500:33895000	2:37892500:38122500
2:37892500:38122500	2:38127500:38532500
2:38127500:38532500	2:38537500:38762500
2:38537500:38762500	2:39245000:39490000
2:39245000:39490000	2:39517500:40012500
2:39517500:40012500	2:40017500:41047500
2:40017500:41047500	2:41060000:41620000
2:41060000:41620000	2:41625000:42055000
2:41625000:42055000	2:42060000:42317500
2:42060000:42317500	2:42711250:43037500
2:42711250:43037500	2:43042500:43457500
2:43042500:43457500	2:43462500:43832500
2:43462500:43832500	2:44592500:45200000
2:44592500:45200000	2:45205000:45822500
2:45205000:45822500	2:45827500:46210000
2:45827500:46210000	2:46215000:46692500
2:46215000:46692500	2:46697500:46857500
2:46697500:46857500	2:46887500:47135000
2:46887500:47135000	2:47172500:47572500
2:47172500:47572500	2:47622500:48002500
2:47622500:48002500	2:48007500:48335000
2:48007500:48335000	2:48340000:48825000
2:48340000:48825000	2:48830000:49562500
2:48830000:49562500	2:49773750:50747500
2:49773750:50747500	2:54725000:54942500
2:54725000:54942500	2:54947500:55097500
2:54947500:55097500	2:55107500:55225000
2:55107500:55225000	2:55282500:55507500
2:55282500:55507500	2:55512500:55852500
2:55512500:55852500	2:55910000:56257500
2:55910000:56257500	2:56362500:57590000
2:56362500:57590000	2:57595000:57767500
2:57595000:57767500	2:59510000:60405000
2:59510000:60405000	2:60440000:60917500
2:60440000:60917500	2:60927500:61245000
2:60927500:61245000	2:61292500:61767500
2:61292500:61767500	2:62115000:62652500
2:62115000:62652500	2:62657500:63015000
2:62657500:63015000	2:63020000:63317500
2:63020000:63317500	2:63367500:63803750
2:63367500:63803750	2:63890000:64127500
2:63890000:64127500	2:64235000:64550000
2:64235000:64550000	2:64555000:64807500
2:64555000:64807500	2:64812500:65142500
2:64812500:65142500	2:65295000:65452500
2:65295000:65452500	2:65457500:65827500
2:65457500:65827500	2:66630000:66832500
2:66630000:66832500	2:66837500:68290000
2:66837500:68290000	2:68682500:68897500
2:68682500:68897500	2:68912500:69177500
2:68912500:69177500	2:69232500:69587500
2:69232500:69587500	2:69772500:69952500
2:69772500:69952500	2:69957500:70117500
2:69957500:70117500	2:70122500:70515000
2:70122500:70515000	2:70520000:70877500
2:70520000:70877500	2:70882500:71005000
2:70882500:71005000	2:71010000:71236250
2:71010000:71236250	2:71258750:71755000
2:71258750:71755000	2:73970000:74347500
2:73970000:74347500	2:74360000:74447500
2:74360000:74447500	2:74452500:74655000
2:74452500:74655000	2:74677500:74883750
2:74677500:74883750	2:74892500:75120000
2:74892500:75120000	2:75132500:75950000
2:75132500:75950000	2:75955000:76920625
2:75955000:76920625	2:78847500:79272500
2:78847500:79272500	2:79467500:80232500
2:79467500:80232500	2:80437500:81310000
2:80437500:81310000	2:84657500:85112500
2:84657500:85112500	2:85175000:85555000
2:85175000:85555000	2:85603750:85787500
2:85603750:85787500	2:85851250:86050000
2:85851250:86050000	2:86055000:86427500
2:86055000:86427500	2:86432500:86600000
2:86432500:86600000	2:86605000:87366250
2:86605000:87366250	2:87988750:88467500
2:87988750:88467500	2:88472500:88630000
2:88472500:88630000	2:88847500:89105000
2:88847500:89105000	2:94648125:96093750
2:94648125:96093750	2:97217500:97798125
2:97217500:97798125	2:99017500:99227500
2:99017500:99227500	2:99232500:99482500
2:99232500:99482500	2:99957500:100128750
2:99957500:100128750	2:100146250:100442500
2:100146250:100442500	2:101201250:101307500
2:101201250:101307500	2:101322500:101607500
2:101322500:101607500	2:101612500:101860000
2:101612500:101860000	2:101967500:102482500
2:101967500:102482500	2:102487500:102607500
2:102487500:102607500	2:103105000:103362500
2:103105000:103362500	2:103678750:104937500
2:103678750:104937500	2:105032500:105647500
2:105032500:105647500	2:105955000:106152500
2:105955000:106152500	2:106157500:106725000
2:106157500:106725000	2:107237500:108468750
2:107237500:108468750	2:108516250:108812500
2:108516250:108812500	2:108817500:109105000
2:108817500:109105000	2:109126875:109320625
2:109126875:109320625	2:110778750:111090000
2:110778750:111090000	2:111527500:112078750
2:111527500:112078750	2:112206250:112518750
2:112206250:112518750	2:112586250:112817500
2:112586250:112817500	2:112822500:113175000
2:112822500:113175000	2:113337500:113487500
2:113337500:113487500	2:114368125:114727500
2:114368125:114727500	2:114732500:115463750
2:114732500:115463750	2:117095000:118535000
2:117095000:118535000	2:118552500:118772500
2:118552500:118772500	2:118777500:118952500
2:118777500:118952500	2:118957500:119620000
2:118957500:119620000	2:120385000:120947500
2:120385000:120947500	2:120952500:121102500
2:120952500:121102500	2:121107500:121462500
2:121107500:121462500	2:121483750:121832500
2:121483750:121832500	2:121837500:122127500
2:121837500:122127500	2:122540000:123077500
2:122540000:123077500	2:123215000:123822500
2:123215000:123822500	2:123940000:124802500
2:123940000:124802500	2:126277500:126967500
2:126277500:126967500	2:127940000:128277500
2:127940000:128277500	2:129042500:129530000
2:129042500:129530000	2:129535000:130822500
2:129535000:130822500	2:131401250:132194375
2:131401250:132194375	2:132732500:134142500
2:132732500:134142500	2:134822500:135207500
2:134822500:135207500	2:135735000:136520000
2:135735000:136520000	2:137185000:138602500
2:137185000:138602500	2:138607500:138857500
2:138607500:138857500	2:138862500:139642500
2:138862500:139642500	2:139660000:141060000
2:139660000:141060000	2:143412500:143782500
2:143412500:143782500	2:143787500:144045000
2:143787500:144045000	2:144315000:145162500
2:144315000:145162500	2:145167500:145460000
2:145167500:145460000	2:145465000:146705000
2:145465000:146705000	2:146710000:147437500
2:146710000:147437500	2:148687500:149272500
2:148687500:149272500	2:149277500:149862500
2:149277500:149862500	2:149867500:150227500
2:149867500:150227500	2:150447500:151337500
2:150447500:151337500	2:151397500:152112500
2:151397500:152112500	2:152122500:152290000
2:152122500:152290000	2:152313750:152670000
2:152313750:152670000	2:152675000:152882500
2:152675000:152882500	2:153030000:153590000
2:153030000:153590000	2:153602500:154492500
2:153602500:154492500	2:155352500:156188125
2:155352500:156188125	2:156194375:156732500
2:156194375:156732500	2:157162500:157552500
2:157162500:157552500	2:158602500:158877500
2:158602500:158877500	2:158882500:159722500
2:158882500:159722500	2:159737500:159975000
2:159737500:159975000	2:160126875:160670000
2:160126875:160670000	2:160675000:160912500
2:160675000:160912500	2:160917500:161927500
2:160917500:161927500	2:162210000:162805000
2:162210000:162805000	2:163985000:165402500
2:163985000:165402500	2:165537500:165847500
2:165537500:165847500	2:166165000:166817500
2:166165000:166817500	2:167387500:168112500
2:167387500:168112500	2:168987500:169792500
2:168987500:169792500	2:169797500:170012500
2:169797500:170012500	2:170290000:170665000
2:170290000:170665000	2:170670000:170965000
2:170670000:170965000	2:171067500:171775000
2:171067500:171775000	2:171780000:172397500
2:171780000:172397500	2:172527500:173022500
2:172527500:173022500	2:173027500:173442500
2:173027500:173442500	2:173447500:173602500
2:173447500:173602500	2:173812500:174220000
2:173812500:174220000	2:174232500:174735000
2:174232500:174735000	2:174740000:175273750
2:174740000:175273750	2:175305000:175432500
2:175305000:175432500	2:175552500:176052500
2:175552500:176052500	2:176172500:176555000
2:176172500:176555000	2:176580000:176975000
2:176580000:176975000	2:176980000:177625000
2:176980000:177625000	2:177652500:178017500
2:177652500:178017500	2:178187500:178657500
2:178187500:178657500	2:179570000:179833750
2:179570000:179833750	2:180866250:181885000
2:180866250:181885000	2:181932500:182417500
2:181932500:182417500	2:182422500:182592500
2:182422500:182592500	2:182597500:182970000
2:182597500:182970000	2:182975000:183647500
2:182975000:183647500	2:184110000:184770000
2:184110000:184770000	2:187342500:187565000
2:187342500:187565000	2:187677500:188352500
2:187677500:188352500	2:188450000:189387500
2:188450000:189387500	2:189392500:189917500
2:189392500:189917500	2:189922500:190290000
2:189922500:190290000	2:190295000:190517500
2:190295000:190517500	2:190522500:190942500
2:190522500:190942500	2:190947500:191178750
2:190947500:191178750	2:192652500:193180000
2:192652500:193180000	2:193805625:194547500
2:193805625:194547500	2:195332500:195725000
2:195332500:195725000	2:195842500:196168750
2:195842500:196168750	2:196176250:196535000
2:196176250:196535000	2:196540000:196927500
2:196540000:196927500	2:196932500:197207500
2:196932500:197207500	2:197212500:197617500
2:197212500:197617500	2:198640000:199022500
2:198640000:199022500	2:199192500:200410000
2:199192500:200410000	2:200520000:200777500
2:200520000:200777500	2:200800000:201162500
2:200800000:201162500	2:201172500:201432500
2:201172500:201432500	2:201582500:201743750
2:201582500:201743750	2:201751250:202102500
2:201751250:202102500	2:202107500:202642500
2:202107500:202642500	2:202655000:203127500
2:202655000:203127500	2:203385000:203745000
2:203385000:203745000	2:203750000:204115000
2:203750000:204115000	2:204792500:204945000
2:204792500:204945000	2:204967500:205197500
2:204967500:205197500	2:206852500:207025000
2:206852500:207025000	2:207030000:207537500
2:207030000:207537500	2:207635000:207822500
2:207635000:207822500	2:208597500:208965000
2:208597500:208965000	2:209235000:210172500
2:209235000:210172500	2:210177500:210447500
2:210177500:210447500	2:210477500:210832500
2:210477500:210832500	2:210837500:211142500
2:210837500:211142500	2:213520000:214105000
2:213520000:214105000	2:214182500:216122500
2:214182500:216122500	2:216150000:216912500
2:216150000:216912500	2:216972500:217372500
2:216972500:217372500	2:217377500:217537500
2:217377500:217537500	2:218642500:218955000
2:218642500:218955000	2:219865000:220032500
2:219865000:220032500	2:220570000:221332500
2:220570000:221332500	2:221475000:222740000
2:221475000:222740000	2:222870000:223142500
2:222870000:223142500	2:223147500:223517500
2:223147500:223517500	2:223522500:223822500
2:223522500:223822500	2:223827500:224585000
2:223827500:224585000	2:224835000:225180625
2:224835000:225180625	2:225342500:225615000
2:225342500:225615000	2:225625000:225955000
2:225625000:225955000	2:226140000:226522500
2:226140000:226522500	2:226707500:227980000
2:226707500:227980000	2:228777500:229532500
2:228777500:229532500	2:229547500:229882500
2:229547500:229882500	2:230627500:230782500
2:230627500:230782500	2:230787500:231040000
2:230787500:231040000	2:231497500:231690000
2:231497500:231690000	2:231695000:231912500
2:231695000:231912500	2:231917500:232437500
2:231917500:232437500	2:232572500:232687500
2:232572500:232687500	2:232712500:233296250
2:232712500:233296250	2:234905000:235442500
2:234905000:235442500	2:235447500:236075000
2:235447500:236075000	2:236667500:237191250
2:236667500:237191250	2:237203750:238000000
2:237203750:238000000	2:238716250:239205000
2:238716250:239205000	2:239222500:239377500
2:239222500:239377500	2:241096250:241400000
2:241096250:241400000	2:242181875:243022500
2:242181875:243022500	20:740000:937500
20:740000:937500	20:942500:1202500
20:942500:1202500	20:1260000:1457500
20:1260000:1457500	20:1487500:1735000
20:1487500:1735000	20:1755000:1915000
20:1755000:1915000	20:1923750:2172500
20:1923750:2172500	20:2177500:2487500
20:2177500:2487500	20:3317500:3643750
20:3317500:3643750	20:3843750:4072500
20:3843750:4072500	20:4117500:4587500
20:4117500:4587500	20:4592500:4722500
20:4592500:4722500	20:4727500:4965000
20:4727500:4965000	20:5177500:5461875
20:5177500:5461875	20:5470625:5787500
20:5470625:5787500	20:5792500:6097500
20:5792500:6097500	20:6790000:7395625
20:6790000:7395625	20:7401875:7890000
20:7401875:7890000	20:7895000:8732500
20:7895000:8732500	20:8737500:9382500
20:8737500:9382500	20:9387500:9595000
20:9387500:9595000	20:10085000:10402500
20:10085000:10402500	20:10587500:11580000
20:10587500:11580000	20:12882500:13082500
20:12882500:13082500	20:13087500:13352500
20:13087500:13352500	20:13370000:13795000
20:13370000:13795000	20:14090000:15127500
20:14090000:15127500	20:15183750:15675000
20:15183750:15675000	20:16795000:17457500
20:16795000:17457500	20:17462500:18070000
20:17462500:18070000	20:19162500:19650000
20:19162500:19650000	20:19655000:19882500
20:19655000:19882500	20:19887500:20007500
20:19887500:20007500	20:20022500:20600000
20:20022500:20600000	20:20612500:20807500
20:20612500:20807500	20:20812500:21217500
20:20812500:21217500	20:21222500:21635000
20:21222500:21635000	20:21640000:22282500
20:21640000:22282500	20:22292500:22660000
20:22292500:22660000	20:23412500:23647500
20:23412500:23647500	20:24947500:25272500
20:24947500:25272500	20:30357500:30612500
20:30357500:30612500	20:30692500:31100000
20:30692500:31100000	20:31462500:31965000
20:31462500:31965000	20:31985000:32247500
20:31985000:32247500	20:33875000:34047500
20:33875000:34047500	20:34140000:34290000
20:34140000:34290000	20:34537500:34823125
20:34537500:34823125	20:35116875:35541250
20:35116875:35541250	20:35812500:36025000
20:35812500:36025000	20:36030000:36165000
20:36030000:36165000	20:36170000:36642500
20:36170000:36642500	20:36657500:37087500
20:36657500:37087500	20:37222500:37548750
20:37222500:37548750	20:37556250:37687500
20:37556250:37687500	20:37722500:38472500
20:37722500:38472500	20:38490000:38767500
20:38490000:38767500	20:38772500:39327500
20:38772500:39327500	20:39332500:39592500
20:39332500:39592500	20:39597500:39757500
20:39597500:39757500	20:39762500:39992500
20:39762500:39992500	20:40062500:40340000
20:40062500:40340000	20:40367500:42052500
20:40367500:42052500	20:42057500:42313750
20:42057500:42313750	20:42331250:42832500
20:42331250:42832500	20:42980625:43107500
20:42980625:43107500	20:43112500:43277500
20:43112500:43277500	20:43742500:43927500
20:43742500:43927500	20:43932500:44097500
20:43932500:44097500	20:44184375:44427500
20:44184375:44427500	20:44737500:45110000
20:44737500:45110000	20:45115000:45362500
20:45115000:45362500	20:45367500:45820000
20:45367500:45820000	20:46125000:46285000
20:46125000:46285000	20:46290000:47247500
20:46290000:47247500	20:47252500:47547500
20:47252500:47547500	20:47553125:47847500
20:47553125:47847500	20:47952500:48180625
20:47952500:48180625	20:48216250:48578750
20:48216250:48578750	20:48785000:49087500
20:48785000:49087500	20:49092500:49218750
20:49092500:49218750	20:49226250:49392500
20:49226250:49392500	20:49567500:49966250
20:49567500:49966250	20:49978750:50247500
20:49978750:50247500	20:50252500:50805000
20:50252500:50805000	20:50815000:52172500
20:50815000:52172500	20:52707500:52830000
20:52707500:52830000	20:52835000:53317500
20:52835000:53317500	20:54930000:55097500
20:54930000:55097500	20:55171250:55640000
20:55171250:55640000	20:55650000:55925000
20:55650000:55925000	20:55930000:56072500
20:55930000:56072500	20:56124375:56782500
20:56124375:56782500	20:56787500:57037500
20:56787500:57037500	20:57427500:57622500
20:57427500:57622500	20:58117500:58347500
20:58117500:58347500	20:58882500:59920000
20:58882500:59920000	20:62136875:62912500
20:62136875:62912500	21:15562500:16137500
21:15562500:16137500	21:16142500:16400000
21:16142500:16400000	21:16430000:16977500
21:16430000:16977500	21:16982500:17265000
21:16982500:17265000	21:17270000:17747500
21:17270000:17747500	21:18080000:18717500
21:18080000:18717500	21:18722500:18990625
21:18722500:18990625	21:18996875:19322500
21:18996875:19322500	21:19945000:21185000
21:19945000:21185000	21:22277500:23230000
21:22277500:23230000	21:25167500:25992500
21:25167500:25992500	21:25997500:26760000
21:25997500:26760000	21:26765000:26955000
21:26765000:26955000	21:27187500:27562500
21:27187500:27562500	21:27567500:28142500
21:27567500:28142500	21:29383750:29730000
21:29383750:29730000	21:29735000:30327500
21:29735000:30327500	21:30332500:30777500
21:30332500:30777500	21:30782500:31292500
21:30782500:31292500	21:31510000:32147500
21:31510000:32147500	21:32172500:32457500
21:32172500:32457500	21:32462500:32708125
21:32462500:32708125	21:32728125:33015000
21:32728125:33015000	21:33157500:33720000
21:33157500:33720000	21:33762500:33992500
21:33762500:33992500	21:33997500:34132500
21:33997500:34132500	21:34137500:34572500
21:34137500:34572500	21:34577500:34922500
21:34577500:34922500	21:34972500:35272500
21:34972500:35272500	21:35277500:35737500
21:35277500:35737500	21:35742500:36047500
21:35742500:36047500	21:36897500:37467500
21:36897500:37467500	21:37502500:37676250
21:37502500:37676250	21:37767500:37990000
21:37767500:37990000	21:38077500:38437500
21:38077500:38437500	21:38588750:38932500
21:38588750:38932500	21:38947500:39512500
21:38947500:39512500	21:39517500:39802500
21:39517500:39802500	21:40092500:40562500
21:40092500:40562500	21:40580000:40822500
21:40580000:40822500	21:40827500:41135000
21:40827500:41135000	21:41790000:42572500
21:41790000:42572500	21:42617500:43012500
21:42617500:43012500	21:43017500:43247500
21:43017500:43247500	21:43252500:43550000
21:43252500:43550000	21:43975000:44302500
21:43975000:44302500	21:44307500:44542500
21:44307500:44542500	21:45886250:46217500
21:45886250:46217500	21:46346250:46562500
21:46346250:46562500	22:17378750:17540000
22:17378750:17540000	22:18297500:18728750
22:18297500:18728750	22:18896250:19482500
22:18896250:19482500	22:19487500:19705000
22:19487500:19705000	22:19715000:19952500
22:19715000:19952500	22:20615000:21065000
22:20615000:21065000	22:22028125:22312500
22:22028125:22312500	22:23100000:23512500
22:23100000:23512500	22:24237500:24580000
22:24237500:24580000	22:24656250:25010000
22:24656250:25010000	22:25514375:26192500
22:25514375:26192500	22:26202500:26760000
22:26202500:26760000	22:26770000:26872500
22:26770000:26872500	22:26877500:27062500
22:26877500:27062500	22:28237500:28412500
22:28237500:28412500	22:28417500:29123125
22:28417500:29123125	22:29250000:29655000
22:29250000:29655000	22:29677500:29975000
22:29677500:29975000	22:32392500:32695000
22:32392500:32695000	22:35642500:36000000
22:35642500:36000000	22:36005000:36522500
22:36005000:36522500	22:36897500:37172500
22:36897500:37172500	22:37255000:37635625
22:37255000:37635625	22:37707500:37917500
22:37707500:37917500	22:38366875:38795000
22:38366875:38795000	22:38800000:39065000
22:38800000:39065000	22:39922500:40437500
22:39922500:40437500	22:40442500:40762500
22:40442500:40762500	22:40912500:41060000
22:40912500:41060000	22:41065000:41302500
22:41065000:41302500	22:41307500:41675000
22:41307500:41675000	22:42072500:42342500
22:42072500:42342500	22:42347500:42937500
22:42347500:42937500	22:43252500:43560000
22:43252500:43560000	22:43582500:43787500
22:43582500:43787500	22:43852500:44290000
22:43852500:44290000	22:44342500:44511250
